,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ホレーショ,牡4,58.0,北村宏,西田,534(+4),美浦,2021102409,01043,リアルインパクト,クルソラ,Candy Stripes,-1.4144829849432627,10
1,2,2,シゲルカミカゼ,牡5,58.0,杉原,松山,520(+4),美浦,2020102077,01135,ドレフォン,ゼクト,サウスヴィグラス,-1.852115435232071,12
2,3,3,ブルータス,牡3,57.0,横山武,高柳瑞,462(+4),美浦,2022103703,01170,リオンディーズ,エンパイアブルー,エンパイアメーカー,-1.2006407734204072,9
3,4,4,プルナチャンドラ,牡4,58.0,横山和,小野,506(+4),美浦,2021100329,01140,アニマルキングダム,エーシンジョイフル,オペラハウス,-0.3495874764294814,4
4,5,5,シンボリノエル,牝4,56.0,吉田豊,土田,512(+8),美浦,2021101533,00733,ドレフォン,ダンツペンダント,オレハマッテルゼ,-1.0761042660821758,7
5,5,6,オールマキシマム,牝5,56.0,荻野極,奥平,456(+6),美浦,2020100387,01160,ホッコータルマエ,フローラルウインド,アグネスタキオン,-1.6419500964263574,11
6,6,7,マンダリンボレロ,牡5,58.0,松岡,伊藤伸,514(+12),美浦,2020101655,01085,スピルバーグ,ジャーメイン,アドマイヤムーン,0.019342235773893615,2
7,6,8,ショウナンカブト,セ5,58.0,柴田善,戸田,538(+8),美浦,2020104107,00641,ヘニーヒューズ,イチリュウ,キングヘイロー,-1.145342184404195,8
8,7,9,サイモンソーラン,牡6,58.0,石橋脩,勢司,492(+2),美浦,2019102341,01077,コパノリッキー,プレゼンスウーマン,サクラローレル,-0.5967997739902464,5
9,7,10,レイバックスピン,牝3,55.0,マーカンド,牧浦,484(-2),栗東,2022104432,05626,リアルスティール,センショウレイナ,ハービンジャー,0.0950257056561728,1
10,8,11,ライフゲート,セ3,57.0,丹内,伊藤圭,514(+8),美浦,2022103778,01091,マインドユアビスケッツ,フィーリンググー,セイントアレックス,-0.21128553443838916,3
11,8,12,アイファーグローブ,牡6,58.0,野中,蛯名利,472(+6),美浦,2019101330,01158,アイファーソング,レディワシントン,Vindication,-0.881357424662758,6
