,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レッドフェルメール,牡3,56.0,☆西塚,藤原,464(-8),栗東,2022105871,01200,エピファネイア,インディゴブルー,ロードカナロア,-2.370766436844743,10
1,1,2,フェルシナ,牝3,55.0,斎藤,西園翔,460(+8),栗東,2022105831,01178,ルーラーシップ,ヒルダ,ダイワメジャー,-1.0663333175622298,5
2,2,3,ミッキーストライク,牡4,58.0,丸野勝,矢作,526(+8),栗東,2021105729,05053,ドゥラメンテ,フォンタネリーチェ,Vale of York,-2.60069630687369,13
3,2,4,デビューフライト,牝3,53.0,◇今村,小島,432(+8),美浦,2022105123,01193,フィエールマン,ランウェイデビュー,ストロングリターン,-0.6690376528322618,2
4,3,5,クイーンズワーフ,牝4,56.0,菊沢,青木,446(-12),美浦,2021105168,01161,アルアイン,バーミーブリーズ,キンシャサノキセキ,-0.9596760894506676,4
5,3,6,ツーエムクロノス,牡3,56.0,☆松本,本田,512(0),栗東,2022103651,01191,ノーブルミッション,スペランツァーレ,シングスピール,-2.375270965460023,11
6,4,7,シャンクス,牡3,57.0,黛,森一,502(+4),美浦,2022106950,01109,レッドベルジュール,リヴィアローズ,Galileo,-2.9711963299286355,15
7,4,8,ジャンヌローサ,牝4,54.0,△鷲頭,井上,456(0),栗東,2021103488,01202,イスラボニータ,オルレアンローズ,ベーカバド,-1.7753800319590956,6
8,5,9,マルモア,牝4,54.0,◇永島,松永幹,418(+4),栗東,2021105245,01187,エピファネイア,マーブルカテドラル,ダイワメジャー,-2.4408203554146626,12
9,5,10,サリュエ,牡4,57.0,☆吉村,野中,498(+2),栗東,2021101650,01216,ファインニードル,ザミリア,Cape Cross,-0.6582370206596602,1
10,6,11,アスクザアメリカン,牡3,57.0,富田,野中,512(+10),栗東,2022106719,01168,American Pharoah,ゲットイクスプリシット,Get Stormy,-2.1192331492984056,8
11,6,12,マニス,牝3,52.0,▲森田,畠山,398(+2),美浦,2022101517,01222,グレーターロンドン,クリスマスローズ,アグネスデジタル,-2.3071105999746813,9
12,7,13,パヴァーヌ,牝5,52.0,★河原田,伊藤圭,450(-2),美浦,2020100864,01204,サトノクラウン,オリヴェット,ダンスインザダーク,-2.0468980441587363,7
13,7,14,レモンバーム,牝3,52.0,▲石神道,嘉藤,454(+4),美浦,2022106796,01209,ジョーカプチーノ,フライングメリッサ,ダンスインザダーク,-0.9332744751236747,3
14,8,15,バニーラビット,牡3,57.0,ジェルー,武幸,484(+4),栗東,2022104929,05680,アドマイヤマーズ,トレジャリング,Havana Gold,-2.7175076756745047,14
15,8,16,ナムラブーニン,牡4,55.0,▲和田陽,高橋一,462(-2),栗東,2021102420,01223,グレーターロンドン,パンドラズホープ,キングカメハメハ,-3.646254549663286,16
