,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キタサンスーザン,牝2,52.0,▲川端,清水久,386(0),栗東,2023107122,01195,キタサンブラック,ディステイン  Distain(英),Champs Elysees,-0.641908770689441,6
1,2,2,グランドスウェル,牡2,56.0,丸田,畠山,504(0),美浦,2023102833,01117,サトノダイヤモンド,ホットスウェル,Fusaichi Pegasus,-1.5880314021511523,9
2,3,3,ロスニーニョス,牡2,56.0,古川吉,大根田,468(0),栗東,2023103280,01015,レイデオロ,アイアムカミノマゴ,アグネスタキオン,-0.5809509140637434,5
3,4,4,サートゥリア,牡2,56.0,小崎,高橋一,468(0),栗東,2023104556,01152,サートゥルナーリア,ボナマティーナ,キングズベスト  King's Best(米),0.08428210467743599,2
4,5,5,ダノンカレラ,牡2,56.0,川田,中内田,492(0),栗東,2023105823,01088,ロードカナロア,ラコロネル  La Coronel(米),Colonel John,0.7229960861127621,1
5,6,6,カパルア,牡2,56.0,横山典,松永幹,534(0),栗東,2023105234,00660,ブリックスアンドモルタル  Bricks and Mortar(米),カイザーバル,エンパイアメーカー  Empire Maker(米),-1.2255558818704202,8
6,7,7,エルハーベン,牡2,56.0,高杉,藤岡,488(0),栗東,2023107169,01213,モーリス,ピュアチャプレット,クロフネ,-0.5357398132494198,4
7,7,8,クラウンカイロス,牡2,53.0,▲田山,新谷,482(0),栗東,2023100793,01220,デクラレーションオブウォー,クラウンアルテミス,リンカーン,-3.0977544548662075,10
8,8,9,アラムシャピラス,牡2,56.0,松山,池江,492(0),栗東,2023105683,01126,シスキン  Siskin(米),マローブルー,ディープインパクト,-0.6733285861034608,7
9,8,10,ドンテスタマスター,牡2,56.0,坂井,杉山晴,524(0),栗東,2023105789,01163,コントレイル,インディアナギャル  Indiana Gal(愛),Intikhab,-0.38625318608019704,3
