,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,スマートシーカー,牡3,56.0,☆西塚,吉村,476(-2),栗東,2022101553,1200,シニスターミニスター,スマートアンカー,クロフネ,0.17835215111630787,9,-0.16227830909274135,9,,
1,1,2,ホウオウラムセス,牡4,58.0,菊沢,加藤和,504(-4),美浦,2021103487,1161,エピファネイア,オメガフレグランス,ゴールドアリュール,-1.2176894723934721,16,-0.5302212954070925,16,,
2,2,3,ベイラム,牡3,56.0,☆吉村,武英,440(+2),栗東,2022105505,1216,サートゥルナーリア,ベイトゥベイ,Sligo Bay,1.6116381353158546,1,0.21548086111239448,1,,
3,2,4,ナスノソナタ,牡3,57.0,富田,武井,484(-2),美浦,2022106544,1168,レイデオロ,ナスノシンフォニー,ハーツクライ,-0.5597288944134564,11,-0.3568081422015015,11,,
4,3,5,タルタロス,牡4,55.0,▲石神道,天間,456(-2),美浦,2021103150,1209,ハービンジャー,タイヨウノコ,エンパイアメーカー,-0.8600614196845366,13,-0.43596426790336346,13,,
5,3,6,ロカヒ,牡3,57.0,藤岡佑,飯田,492(-4),栗東,2022106644,1093,キズナ,テンモース,Speightstown,1.1852526014240468,3,0.10310200075508964,3,,
6,4,7,パッカパッカブー,セ4,56.0,△鷲頭,堀内,490(-4),美浦,2021102969,1202,ハービンジャー,オツウ,ハーツクライ,-1.0903803221387807,15,-0.49666749003266025,15,,
7,4,8,ブルーストレイル,牡4,58.0,城戸,荒川,478(-4),栗東,2021106078,1147,スマートファルコン,ゲシートショウリ,タイキシャトル,-0.675256129161439,12,-0.387256686885251,12,,
8,5,9,エコロスパーダ,牡3,54.0,▲和田陽,大久保,450(-2),栗東,2022105602,1223,リアルスティール,ミスイヴァノヴィック,Captain Rio,1.0366674859156007,4,0.06394066759613057,4,,
9,5,10,レッドボブ,牡3,57.0,亀田,田中克,528(+8),栗東,2022105055,1176,レッドファルクス,マコトクラダリング,シンボリクリスエス,0.28605954526448596,8,-0.1338907742344443,8,,
10,6,11,ウィテカービート,牡3,57.0,丸山,昆,512(+2),栗東,2022105936,1127,サトノアラジン,シルショコラティエ,カコイーシーズ,0.9636269566122323,5,0.04468998765845327,5,,
11,6,12,コウジョリョウゾク,牡3,54.0,▲森田,牧田,478(+16),栗東,2022103135,1222,ルヴァンスレーヴ,メイショウキズナ,チチカステナンゴ,-0.5531135214336825,10,-0.3550645838084202,10,,
12,7,13,メイショウクーガー,牡5,58.0,中井,中内田,496(-2),栗東,2020106205,1141,メイショウボーラー,メイショウゴウヒメ,ジャングルポケット,1.2857950915644787,2,0.1296011419345235,2,,
13,7,14,メリトーリアス,牡3,57.0,斎藤,東田,538(+12),栗東,2022105727,1178,オルフェーヴル,メリオーラ,Starspangledbanner,0.5667502509781984,6,-0.059911478236567776,6,,
14,8,15,タイセイカイザー,牡3,56.0,☆松本,奥村豊,502(-2),栗東,2022102882,1191,アジアエクスプレス,ヴァローア,エンパイアメーカー,0.43788554810902747,7,-0.0938752675718663,7,,
15,8,16,ウインイメル,牡4,58.0,黛,深山,494(+10),美浦,2021106213,1109,サンダースノー,コスモネモシン,ゼンノロブロイ,-1.04948598415128,14,-0.4858893122268722,14,,
