,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,デルマサクラサク,牝3,55.0,川又,牧田,484(+8),栗東,2022105343,1166,マインドユアビスケッツ,ザッハーマイン,Mineshaft,0.21873705068097027,8,-0.16085301041471278,8,,
1,2,2,レイフロレット,牝4,54.0,△鷲頭,井上,428(+8),栗東,2021105875,1202,レイデオロ,レイズアベール,ハーツクライ,0.1611191914187609,10,-0.18078016546597217,10,,
2,2,3,キャットテイル,牝3,54.0,☆西塚,野中,430(+8),栗東,2022101678,1200,ディスクリートキャット,ピクシープリンセス,ディープインパクト,0.20223935880238644,9,-0.16655874242666321,9,,
3,3,4,ロミヒ,牝3,55.0,黛,伊藤圭,498(-4),美浦,2022103741,1109,ヘニーヒューズ,クイーンマンボ,マンハッタンカフェ,1.0164335456643707,3,0.11503057746801486,3,,
4,3,5,ラテライト,牝3,55.0,斎藤,松下,448(0),栗東,2022105794,1178,ブリックスアンドモルタル,サルサドゥーラ,ゴールドアリュール,0.2550435887657592,6,-0.14829638260774103,6,,
5,4,6,コンテナライン,牝3,54.0,☆吉村,高柳大,486(+22),栗東,2022105954,1216,ドゥラメンテ,アイヴィベル,Archarcharch,0.24303881865952845,7,-0.1524482361879466,7,,
6,4,7,エアニゲラ,牝3,55.0,亀田,池添,452(-14),栗東,2022102308,1176,アルアイン,エアベルヘザー,エンパイアメーカー,1.1414948585641633,2,0.15828307252735097,2,,
7,5,8,ビップレーヌ,牝4,55.0,☆松本,高柳瑞,482(+6),美浦,2021100886,1191,リアルインパクト,ヒシタイトル,キングカメハメハ,0.11599069002144509,11,-0.19638787210572775,11,,
8,5,9,ヴァリオーサ,牝3,55.0,富田,武幸,488(+2),栗東,2022105711,1168,エピファネイア,ディヴィナプレシオーサ,Crocker Road,0.5058578317384412,5,-0.06155219646858338,5,,
9,6,10,チリーゴールド,牝3,52.0,▲石神道,深山,422(-6),美浦,2022104905,1209,オルフェーヴル,チリーシルバー,Malibu Moon,0.510725397052126,4,-0.059868747448262885,4,,
10,6,11,スルーザナイト,牝3,55.0,ジェルー,西園翔,494(0),栗東,2022105053,5680,リアルインパクト,マイティースルー,クロフネ,-1.7173385590326822,13,-0.8304453791653826,13,,
11,7,12,ディペンダブル,牝3,55.0,菊沢,菊沢,502(+6),美浦,2022105685,1161,ナダル,アルアマーナ,ディープインパクト,-0.8571522152781128,12,-0.5329496571017246,12,,
12,7,13,レーヴドレフォン,牝4,53.0,▲古川奈,矢作,480(+6),栗東,2021105895,1190,ドレフォン,レーヴドリーブ,オルフェーヴル,2.1634851493354468,1,0.5117387414094877,1,,
13,8,14,タマモジャスミン,牝3,55.0,小沢,大橋,508(0),栗東,2022103619,1185,タワーオブロンドン,タマモエルドラド,ゴールドアリュール,-1.7952252024999937,14,-0.8573824997156639,14,,
14,8,15,ケープウィッカム,牝4,56.0,丸山,中舘,448(-10),美浦,2021105896,1127,ドレフォン,レーヴルシード,ディープインパクト,-2.816047596811831,15,-1.2104342512338233,15,,
