,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オメガストリーム,牝3,55.0,木幡巧,土田,462(+6),美浦,2022105292,01162,アルアイン,キャットタング,Tapit,-0.8239276006124489,7
1,1,2,グッドヴァイブス,牡4,58.0,三浦,高柳瑞,490(+8),美浦,2021101521,01122,シュヴァルグラン,インドリヤ,Stormy Atlantic,-0.273825671765266,2
2,2,3,パシーヴ,牡3,57.0,鮫島駿,上原博,480(+14),美浦,2022106669,01157,ニューイヤーズデイ,ローレライ,ゴールドアリュール,-1.4917444475686579,10
3,2,4,アカツキロットリー,牡5,58.0,野中,根本,496(+6),美浦,2020100081,01158,アイファーソング,アイファーイービス,ブラックタキシード,-0.6963199643574425,3
4,3,5,ピコテンダー,牝3,54.0,津村,上原佑,486(-2),美浦,2022110132,01092,Justify,Lightstream,Harlan's Holiday,-2.2905226383201334,16
5,3,6,ラヴァグロウ,牝5,56.0,佐々木,畠山,458(+4),美浦,2020103937,01197,ホッコータルマエ,ブロンズテーラー,ロージズインメイ,-1.540011403035391,11
6,4,7,カップッチョ,牡8,58.0,内田博,南田,506(+16),美浦,2017104266,00422,ジョーカプチーノ,ベルグチケット,ウイニングチケット,-1.6056776066483636,12
7,4,8,カガバベル,牡3,55.0,△長浜,萱野,520(+16),美浦,2022106677,01214,タワーオブロンドン,アスタラビクトリア,ネオユニヴァース,-1.6817439750261796,13
8,5,9,タイセイピューマ,牡4,55.0,▲石田,新開,492(-2),美浦,2021106119,01203,ディスクリートキャット,タイセイクインス,ワイルドラッシュ,-0.7219847102203883,4
9,5,10,ブルーリヴァーサル,牡5,58.0,的場,的場,454(+8),美浦,2020104617,01108,ディープスカイ,エフシア,アグネスデジタル,-1.0424692225517629,8
10,6,11,ブエナディオサ,牝6,56.0,柴田善,奥平,470(+2),美浦,2019106938,00641,メイショウボーラー,ヴェイグストーリー,ゴールドアリュール,-2.2523177934989995,15
11,6,12,ベニシア,牝4,56.0,柴田大,粕谷,444(+4),美浦,2021100662,01009,ヘニーヒューズ,フクシア,ゴールドアリュール,-0.8229638630534037,6
12,7,13,ハジメテノチュウ,牡6,58.0,小林脩,南田,544(+30),美浦,2019104141,01183,アドマイヤムーン,キタノリツメイ,アイルハヴアナザー,-2.2263858344811136,14
13,7,14,フォクシー,牝4,56.0,小林凌,石栗,416(+12),美浦,2021102774,01177,ディスクリートキャット,リコリアーノ,タニノギムレット,0.26178874654812817,1
14,8,15,アイスブレイカー,牡4,58.0,嶋田,伊坂,492(-8),美浦,2021103332,01134,ホッコータルマエ,チクタクボンボン,ゴールドアリュール,-1.3274601031689663,9
15,8,16,エポカスピーガ,牝3,55.0,松岡,田中剛,490(0),美浦,2022101532,01085,エポカドーロ,インドリヤ,Stormy Atlantic,-0.785894619533135,5
