,式別,馬番,配当,人気
0,単勝,8,110,1
1,複勝,8,100,1
2,複勝,3,200,4
3,複勝,2,360,6
4,馬連,3-8,620,3
5,ワイド,3-8,280,3
6,ワイド,2-8,620,7
7,ワイド,2-3,1950,15
8,馬単,8→3,680,3
9,3連複,2-3-8,2670,9
10,3連単,8→3→2,5290,17
