,式別,馬番,配当,人気
0,単勝,1,970,4
1,複勝,1,320,4
2,複勝,7,250,3
3,複勝,10,340,6
4,枠連,1-5,3820,16
5,馬連,1-7,3660,14
6,ワイド,1-7,1210,13
7,ワイド,1-10,1970,21
8,ワイド,7-10,940,8
9,馬単,1→7,7440,26
10,3連複,1-7-10,13880,46
11,3連単,1→7→10,74190,230
