,式別,馬番,配当,人気
0,単勝,8,800,4
1,複勝,8,240,4
2,複勝,4,310,5
3,複勝,12,180,3
4,枠連,3-5,3990,13
5,馬連,4-8,4540,21
6,ワイド,4-8,1350,21
7,ワイド,8-12,470,4
8,ワイド,4-12,900,8
9,馬単,8→4,7000,28
10,3連複,4-8-12,4540,14
11,3連単,8→4→12,32420,111
