,式別,馬番,配当,人気
0,単勝,4,400,2
1,複勝,4,110,3
2,複勝,8,110,1
3,複勝,6,110,2
4,馬連,4-8,320,1
5,ワイド,4-8,130,1
6,ワイド,4-6,230,4
7,ワイド,6-8,140,2
8,馬単,4→8,730,4
9,3連複,4-6-8,350,1
10,3連単,4→8→6,1830,7
