,式別,馬番,配当,人気
0,単勝,8,890,4
1,複勝,8,290,4
2,複勝,3,170,1
3,複勝,6,220,3
4,枠連,3-7,730,4
5,馬連,3-8,880,5
6,ワイド,3-8,340,5
7,ワイド,6-8,460,6
8,ワイド,3-6,300,3
9,馬単,8→3,1880,9
10,3連複,3-6-8,1200,4
11,3連単,8→3→6,8090,28
