,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204040412,1,8,15,ディアナグラン,牝4,53.0,藤田菜七,0:0:55.9,,3.8,2.0,492,[東] 大竹正博,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2018100378,01164,1,33.7
202204040412,2,7,13,モメチョッタ,牝6,55.0,城戸義政,0:0:56.1,1.1/4,16.0,6.0,468,[東] 石毛善彦,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2016101650,01147,10,33.1
202204040412,3,6,10,テセウス,牡4,57.0,杉原誠人,0:0:56.1,ハナ,3.5,1.0,452,[東] 奥平雅士,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2018106601,01135,1,33.9
202204040412,4,2,3,テンジュイン,牝5,55.0,和田竜二,0:0:56.1,アタマ,29.7,10.0,458,[西] 千田輝彦,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2017101991,01018,7,33.4
202204040412,5,8,14,メルテッドハニー,牝5,55.0,菱田裕二,0:0:56.2,3/4,14.1,5.0,402,[東] 浅野洋一,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2017102178,01144,13,32.9
202204040412,6,2,2,ユイノダンディズム,牡4,53.0,今村聖奈,0:0:56.3,クビ,16.8,7.0,472,[東] 竹内正洋,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2018109046,01193,4,33.8
202204040412,7,4,6,ショウナンタイジュ,牡3,53.0,松本大輝,0:0:56.3,アタマ,4.9,3.0,474,[東] 嘉藤貴行,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2019101983,01191,4,33.8
202204040412,8,1,1,ラインアルテア,牡3,55.0,武藤雅,0:0:56.6,2,115.5,14.0,452,[東] 武藤善則,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2019102084,01169,7,33.9
202204040412,9,3,4,スイーツビュッフェ,牝6,55.0,菊沢一樹,0:0:57.0,2,32.3,11.0,504,[東] 西田雄一,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2016106579,01161,10,34.0
202204040412,10,5,9,エシェロン,牡3,52.0,水沼元輝,0:0:57.2,1.1/2,91.4,13.0,472,[東] 南田美知,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2019101037,01201,13,33.9
202204040412,11,6,11,ファイティング,セ5,57.0,岩部純二,0:0:57.3,クビ,26.1,8.0,496,[東] 石毛善彦,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2017106050,00726,15,33.9
202204040412,12,7,12,イナズマテーラー,セ4,56.0,小沢大仁,0:0:57.4,1,37.3,12.0,454,[西] 飯田雄三,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2018103229,01185,9,34.5
202204040412,13,3,5,イールテソーロ,牝3,50.0,原優介,0:0:57.6,1,27.8,9.0,480,[東] 加藤和宏,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2019109146,01184,12,34.5
202204040412,14,4,7,リュッカ,牝5,55.0,西村淳也,0:0:58.2,3.1/2,8.2,4.0,428,[東] 鈴木伸尋,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2017106172,01171,4,35.7
202204040412,15,5,8,ドラゴンズアイ,牝3,53.0,井上敏樹,0:0:58.8,3.1/2,201.0,15.0,454,[東] 天間昭一,芝,1000,曇,稍重,2022年10月23日,1勝クラス,2019104307,01151,3,36.4
