,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204040402,1,3,5,フェステスバント,牝2,50.0,今村聖奈,0:1:34.4,,4.3,2.0,400,[西] 藤岡健一,芝,1600,曇,良,2022年10月23日,未勝利,2020103009,01193,1-1,34.7
202204040402,2,5,9,オルノア,牝2,54.0,菱田裕二,0:1:35.0,3.1/2,8.0,4.0,494,[西] 新谷功一,芝,1600,曇,良,2022年10月23日,未勝利,2020103929,01144,6-5,34.8
202204040402,3,1,1,メテオリート,牝2,54.0,西村淳也,0:1:35.0,アタマ,2.5,1.0,492,[西] 吉岡辰弥,芝,1600,曇,良,2022年10月23日,未勝利,2020103648,01171,2-2,35.1
202204040402,4,3,4,サンフェリーチェ,牝2,54.0,武藤雅,0:1:35.4,2.1/2,68.9,10.0,426,[東] 武藤善則,芝,1600,曇,良,2022年10月23日,未勝利,2020101595,01169,9-9,34.8
202204040402,5,8,15,ジョーシーゲル,牝2,53.0,小沢大仁,0:1:35.5,1/2,30.8,8.0,474,[西] 松下武士,芝,1600,曇,良,2022年10月23日,未勝利,2020100523,01185,4-4,35.4
202204040402,6,8,14,サトノキャサリン,牝2,54.0,斎藤新,0:1:35.6,クビ,15.4,6.0,424,[西] 吉村圭司,芝,1600,曇,良,2022年10月23日,未勝利,2020101555,01178,12-11,34.7
202204040402,7,4,7,レジーナローズ,牝2,52.0,横山琉人,0:1:35.6,クビ,208.9,14.0,432,[東] 鈴木慎太,芝,1600,曇,良,2022年10月23日,未勝利,2020104174,01192,13-13,34.4
202204040402,8,4,6,スノーファンタジー,牝2,52.0,松本大輝,0:1:35.7,クビ,10.4,5.0,454,[西] 安田翔伍,芝,1600,曇,良,2022年10月23日,未勝利,2020100174,01191,8-8,35.2
202204040402,9,7,12,ネオアリシア,牝2,54.0,和田竜二,0:1:35.8,3/4,7.3,3.0,418,[西] 杉山晴紀,芝,1600,曇,良,2022年10月23日,未勝利,2020105867,01018,6-7,35.5
202204040402,10,7,13,ユアフラッシュ,牝2,54.0,団野大成,0:1:36.2,2.1/2,43.5,9.0,436,[西] 辻野泰之,芝,1600,曇,良,2022年10月23日,未勝利,2020102594,01180,11-11,35.3
202204040402,11,6,10,エメイヴェイモン,牝2,54.0,荻野極,0:1:36.6,2.1/2,104.4,11.0,498,[西] 中竹和也,芝,1600,曇,良,2022年10月23日,未勝利,2020105654,01160,2-2,36.6
202204040402,12,5,8,ドナビスケット,牝2,50.0,永島まな,0:1:36.7,アタマ,155.2,13.0,424,[西] 牧浦充徳,芝,1600,曇,良,2022年10月23日,未勝利,2020102424,01187,14-14,35.0
202204040402,13,2,3,ランスノーブル,牝2,53.0,秋山稔樹,0:1:37.0,1.3/4,126.1,12.0,442,[東] 上原博之,芝,1600,曇,良,2022年10月23日,未勝利,2020101250,01181,5-5,36.7
202204040402,14,6,11,ケイティベガ,牝2,54.0,川須栄彦,0:1:37.6,3.1/2,19.5,7.0,408,[西] 村山明,芝,1600,曇,良,2022年10月23日,未勝利,2020106170,01128,9-9,36.9
202204040402,15,2,2,ゴレイジョウ,牝2,51.0,原優介,0:1:38.0,2.1/2,224.7,15.0,442,[東] 小桧山悟,芝,1600,曇,良,2022年10月23日,未勝利,2020106336,01184,15-15,35.8
