,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202204010609,1,4,4,ミズリーナ,牝5,55.0,的場勇人,0:1:47.2,,46.8,9.0,488,[東] 的場均,芝,1800,晴,良,2022年05月22日,1勝クラス,2017103104,01108,1-1,34.7
202204010609,2,7,10,フレイミングサン,牝4,55.0,菱田裕二,0:1:47.2,アタマ,5.8,4.0,458,[東] 辻哲英,芝,1800,晴,良,2022年05月22日,1勝クラス,2018105461,01144,9-9,33.9
202204010609,3,3,3,サトノスカイターフ,牡4,57.0,荻野極,0:1:47.5,1.3/4,5.3,2.0,496,[西] 池江泰寿,芝,1800,晴,良,2022年05月22日,1勝クラス,2018105073,01160,5-5,34.6
202204010609,4,2,2,ドラミモン,牡4,57.0,原優介,0:1:47.5,クビ,5.5,3.0,448,[東] 田村康仁,芝,1800,晴,良,2022年05月22日,1勝クラス,2018101300,01184,7-7,34.3
202204010609,5,1,1,マイネルデステリョ,牡5,57.0,丹内祐次,0:1:47.5,ハナ,7.4,6.0,456,[東] 畠山吉宏,芝,1800,晴,良,2022年05月22日,1勝クラス,2017101746,01091,2-2,34.8
202204010609,6,7,11,サザンナイツ,セ4,57.0,津村明秀,0:1:47.6,1/2,72.0,10.0,438,[東] 林徹,芝,1800,晴,良,2022年05月22日,1勝クラス,2018104697,01092,7-7,34.4
202204010609,7,5,7,ハリウッドヒルズ,牡5,57.0,西村淳也,0:1:47.7,1/2,3.1,1.0,496,[東] 田中博康,芝,1800,晴,良,2022年05月22日,1勝クラス,2017106588,01171,4-4,34.9
202204010609,8,6,8,バルネージュ,セ4,57.0,松本大輝,0:1:47.8,1/2,223.8,13.0,496,[東] 天間昭一,芝,1800,晴,良,2022年05月22日,1勝クラス,2018103832,01191,11-11,34.3
202204010609,9,8,12,アウトオブサイト,牝4,55.0,菅原明良,0:1:47.8,アタマ,7.1,5.0,502,[西] 斉藤崇史,芝,1800,晴,良,2022年05月22日,1勝クラス,2018101826,01179,5-5,34.7
202204010609,10,8,13,コスモミローディア,牡6,57.0,斎藤新,0:1:48.2,2.1/2,43.4,8.0,482,[東] 天間昭一,芝,1800,晴,良,2022年05月22日,1勝クラス,2016103386,01178,12-12,34.4
202204010609,11,5,6,パソロブレス,牡4,57.0,武藤雅,0:1:48.7,3,23.9,7.0,492,[東] 武藤善則,芝,1800,晴,良,2022年05月22日,1勝クラス,2018105118,01169,9-9,35.3
202204010609,12,4,5,トピックス,牡4,57.0,菊沢一樹,0:1:48.9,1,180.3,11.0,470,[東] 勢司和浩,芝,1800,晴,良,2022年05月22日,1勝クラス,2018105344,01161,2-2,36.2
202204010609,13,6,9,マロリン,牝6,55.0,木幡初也,0:1:49.1,1.1/4,192.1,12.0,472,[東] 武市康男,芝,1800,晴,良,2022年05月22日,1勝クラス,2016104403,01153,13-13,35.2
