,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,リッチブラック,牡7,53.0,川又,西村,464(0),栗東,2019103816,1166,エピファネイア,アドマイヤカンナ,ブライアンズタイム,0.7849585382712557,5,0.0,5,,
1,2,2,フェスタリア,牡4,55.0,今村,矢野,454(+8),美浦,2022100028,1193,ゴールドドリーム,マダムチェロキー,Cherokee Run,0.7849585382712557,5,0.0,5,,
2,3,3,チギリ,牝4,52.0,長浜,鹿戸,470(-2),美浦,2022105429,1214,レッドファルクス,ナチュラルスタンス,フジキセキ,0.7849585382712557,5,0.0,5,,
3,4,4,ディアウス,牡4,57.0,吉田隼,吉岡,452(0),栗東,2022102905,1095,シニスターミニスター,パドックシアトル,Seattle Fitz,-1.4298325721243383,11,-0.014021547619847535,11,,
4,5,5,エアニゲラ,牝4,53.0,舟山,池添,464(+4),栗東,2022102308,1221,アルアイン,エアベルヘザー,エンパイアメーカー,0.7849585382712557,5,0.0,5,,
5,5,6,アールプロスト,牡4,55.0,小沢,伊藤大,518(+2),美浦,2022102167,1185,ディーマジェスティ,タイキアプローズ,Devil's Bag,0.7849585382712557,5,0.0,5,,
6,6,7,タイヨウフレア,牝4,52.0,横山琉,杉浦,506(0),美浦,2022105844,1192,ドレフォン,プリマレジェンド,ヴィクトワールピサ,-0.8529301026957997,10,-0.010369254900623523,10,,
7,6,8,メイショウタイピン,牡4,55.0,池添,飯田,502(-8),栗東,2022102828,1032,モズアスコット,メイショウキラリ,マンハッタンカフェ,0.7849585382712557,5,0.0,5,,
8,7,9,レイザリオ,牡4,55.0,岩田康,橋口,486(+6),栗東,2022104910,5203,アドマイヤマーズ,テルアケリー,Tapit,-1.4298325721243383,11,-0.014021547619847535,11,,
9,7,10,ラマンシュ,牡4,56.0,斎藤,杉山佳,420(+4),栗東,2022105201,1178,トーセンラー,アイアムルビー,Saint Liam,0.7849585382712557,5,0.0,5,,
10,8,11,マーウォルス,牡4,56.0,佐々木,茶木,470(-4),栗東,2022102394,1197,アドマイヤマーズ,ウェイクミーアップ,ロックオブジブラルタル,0.7849585382712557,5,0.0,5,,
11,8,12,ジュンラトゥール,牡5,56.0,富田,浜田,460(+2),栗東,2021104039,1168,パイロ,グーテデロワ,スペシャルウィーク,0.7849585382712557,5,0.0,5,,
