,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エヴィーヴァ,牝3,55.0,三浦,鹿戸,442(+4),美浦,2023106997,1122,エピファネイア,ケイティーズハート,ハーツクライ,-2.462591859285621,18,-0.2579939862387047,6,,5,53.0,50.4,49.0,7
1,1,2,ローレルクラウン,牡3,57.0,丸山,松尾,490(+4),美浦,2023105723,1127,ミッキーアイル,リボンティアラ,アドマイヤムーン,1.3530718068337608,1,0.0598353915728974,12,,13,49.5,45.7,46.8,11
2,2,3,レヴェランジェ,牝3,55.0,津村,鈴木慎,462(0),美浦,2023103694,1092,サングレーザー,スキャットレディビーダンシング,Scat Daddy,0.9975167571293496,2,0.0302190914705732,1,,2,80.3,63.3,86.3,1
3,2,4,ミクロスギガース,牝3,52.0,▲石田,西田,386(-2),美浦,2023102931,1203,シルバーステート,ピュアリーグッド,ロードカナロア,0.2415599042032702,5,-0.0327490622352454,14,,14,43.4,45.5,45.0,14
4,3,5,アエログラム,牡3,57.0,杉原,菊沢,434(-4),美浦,2023106826,1135,シルバーステート,アエロリット,クロフネ,-0.5530554200018853,12,-0.0989373105167142,16,,8,40.1,46.8,43.8,16
5,3,6,レーヴルーバ,牝3,52.0,▲上里,蛯名利,416(0),美浦,2023106317,1217,レーヴミストラル,マクルーバ,スズカマンボ,0.1628651742217557,6,-0.039304015516155,18,,18,33.3,43.1,39.3,18
6,4,7,ジーティージェミル,牝3,55.0,北村宏,伊藤伸,440(0),美浦,2023106332,1043,ドリームバレンチノ,ナイスドゥ,フサイチセブン,0.3253621303794117,4,-0.0257686751426171,17,,17,36.9,43.5,42.5,17
7,4,8,ドラリズム,牡3,57.0,武藤,武藤,474(+6),美浦,2023100515,1169,コパノリッキー,ラッキーレディ,ネオユニヴァース,-0.1271131854200131,9,-0.0634580420992959,9,,11,51.3,46.2,48.9,8
8,5,9,ヤマニンアレシス,牡3,57.0,大野,堀内,464(+4),美浦,2023104357,1096,イスラボニータ,ヤマニンアストレア,キングカメハメハ,-1.836855294106642,15,-0.2058726567434699,5,,3,53.7,58.3,56.5,2
9,5,10,ツウキンカイソク,牡3,57.0,木幡巧,岩戸,468(+4),美浦,2023104341,1162,サトノアラジン,シャンスイ,スウェプトオーヴァーボード,0.1352828642747257,7,-0.0416015105723655,15,,9,41.3,46.7,44.9,15
10,6,11,アドマイヤパープル,牝3,55.0,原,宮田,436(-4),美浦,2023106879,1184,ロードカナロア,インナーレルム,Galileo,-2.2775765258891814,17,-0.2425829559581452,4,,6,53.9,47.8,50.7,5
11,6,12,フクオトコ,牡3,57.0,菊沢,菊沢,456(0),美浦,2023102564,1161,フィエールマン,アースエンジェル,キンシャサノキセキ,-0.3916124597426958,11,-0.085489763746056,3,,1,54.2,84.2,54.7,3
12,7,13,ウインドオブヘヴン,牡3,57.0,ディー,戸田,--,美浦,2023100734,5674,ロードカナロア,キストゥヘヴン,アドマイヤベガ,-2.057377606927594,16,-0.2242412750522058,10,,10,50.4,46.2,47.7,9
13,7,14,ガミーヌ,牝3,55.0,松岡,水野,446(+4),美浦,2023106468,1085,フィエールマン,ビラゴーティアラ,スターオブコジーン,0.1257283316783458,8,-0.042397364561634,13,,12,47.9,45.8,46.7,12
14,7,15,リーデレクオーレ,牝3,55.0,柴田大,秋本,418(+2),美浦,2023104425,1009,アルアイン,ゴルトメーネ,バゴ,-1.1417132061348625,14,-0.1479701274213752,7,,7,52.7,47.2,50.7,6
15,8,16,ブラーヴジャン,牡3,57.0,ゴンサルベ,和田勇,434(+8),美浦,2023103238,5675,ダノンプレミアム,クイーンオブハルカ,Singspiel,-0.7570741204587088,13,-0.1159312445481355,8,,16,51.4,43.9,47.6,10
16,8,17,ジェッディンデデン,牝3,55.0,嶋田,大和田,482(+4),美浦,2023106606,1134,モズアスコット,ミナレット,スズカマンボ,-0.2248677702234719,10,-0.0716006043335383,2,,15,56.8,44.0,52.6,4
17,8,18,ゴールドパレード,牡3,54.0,▲石神道,天間,480(0),美浦,2023104505,1209,ゴールドアクター,ゴールドアピール,ベーカバド,0.599001337384919,3,-0.0029756340054585,11,,4,50.0,51.3,46.1,13
