,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,テーオーアルアイン,牡3,55.0,津村,奥村豊,476(+2),栗東,2023105241,1092,アルアイン,シードラゴン,Siyouni,1.2933031884501354,2,0.050444511436722766,2,,
1,2,2,ホークマン,牡5,58.0,谷原,粕谷,496(+4),美浦,2021100008,1219,ホークビル,カラフルロマンス,タイキシャトル,1.1167429832063172,4,0.03560230934701444,4,,
2,3,3,ロゼル,牡6,58.0,杉原,大和田,492(+2),美浦,2020106415,1135,シルバーステート,レーヌユニヴェール,タイキシャトル,1.1457598892986738,3,0.038041561066540434,3,,
3,4,4,フジガイフウ,牡3,55.0,荻野極,岩戸,504(+2),美浦,2023101566,1160,ミスターメロディ,ペロチャン,サクラプレジデント,-0.032107228761959726,9,-0.06097362628519925,9,,
4,5,5,レッドバレンティア,牡6,58.0,原,矢嶋,458(-8),美浦,2020106413,1184,リオンディーズ,レッドマジュール,ディープインパクト,1.3674257676409465,1,0.05667548686089155,1,,
5,6,6,ミーントゥビー,牝4,56.0,松岡,堀内,436(0),美浦,2022105317,1085,リアルインパクト,コマンドゥールキイ,フジキセキ,-0.3834411807507185,10,-0.09050785518571543,10,,
6,6,7,コムユンプリュム,牝4,56.0,石川,鹿戸,432(+4),美浦,2022105318,1150,ブリックスアンドモルタル,コム,Le Havre,0.5127617314092341,5,-0.015170240363086153,5,,
7,7,8,アージェント,セ5,58.0,ゴンサルベ,黒岩,530(-2),美浦,2021105716,5675,シルバーステート,ピースエンブレム,ウォーエンブレム,0.20718855005483705,7,-0.04085767601481748,7,,
8,7,9,ミクストベリーズ,牡4,58.0,木幡巧,伊藤圭,478(-6),美浦,2022110038,1162,Iffraaj,トゥウィンクルベリー,Kodiac,0.08139195838625347,8,-0.051432530258803524,8,,
9,8,10,ルクスジニア,牝4,56.0,ディー,松尾,444(-6),美浦,2022104784,5674,キズナ,サトノアリシア,ハービンジャー,0.49922507165812385,6,-0.016308174244439266,6,,
10,8,11,クールデイトナ,牡3,55.0,三浦,宮地,482(+2),栗東,2023100504,1122,フォーウィールドライブ,サブラタ,ウォーエンブレム,-0.8165601205330415,11,-0.12691718550027978,11,,
