,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,インフローレ,牝4,56.0,岩田望,寺島,444(+2),栗東,2022102729,1174,リオンディーズ,キュイキュイ,ハービンジャー,0.2010548072539798,3,-0.5675185100432916,3,,9,57.9,45.7,47.1,6
1,2,2,ジョウゲンノツキ,牝5,56.0,田口,牧田,460(+4),栗東,2021102755,1208,イスラボニータ,ピサノグレース,フレンチデピュティ,-0.5029321443701559,7,-0.9769819687907564,5,,1,51.1,82.0,80.4,1
2,3,3,ヒーローインチーフ,セ5,58.0,西塚,吉田,--,栗東,2021106661,1200,ディスクリートキャット,カクテルラウンジ,タニノギムレット,0.0076692417524727,4,-0.679998325669702,1,,3,77.1,52.6,62.1,2
3,3,4,カリーシ,牝5,56.0,丹内,武井,448(0),美浦,2021105833,1091,モーリス,ラクアミ,ダイワメジャー,-1.215265566675536,11,-1.3913000271094094,10,,10,44.0,44.2,44.5,11
4,4,5,ヤマニンレセディ,牝4,56.0,松若,長谷川,464(+6),栗東,2022106605,1154,エピファネイア,ヤマニンアンプリメ,シニスターミニスター,-1.5031759003841536,13,-1.5587587573848665,2,,12,58.8,43.5,52.3,3
5,4,6,ミロワール,牝7,56.0,古川吉,柴田,480(+4),栗東,2019100566,1015,ロードカナロア,オルトリンデ,ダンスインザダーク,-1.401774575631014,12,-1.499780196689663,14,,5,40.6,51.1,43.9,14
6,5,7,マキシマムドライブ,牡4,58.0,横山典,尾関,546(-2),美浦,2022102794,660,ロードカナロア,ココロノアイ,ステイゴールド,1.0439643891924526,1,-0.0772527856067113,6,,6,48.4,49.3,47.5,5
7,5,8,スネーフリンガ,牝4,56.0,幸,森田,464(+2),栗東,2022103039,732,サンダースノー,フェアラフィネ,デュランダル,-1.0225134996130123,9,-1.2791886763548816,12,,7,41.9,47.8,44.7,10
8,6,9,ストラテージュ,牡4,58.0,坂井,矢作,472(0),栗東,2022101536,1163,モズアスコット,シンボリバーグ,ダイワメジャー,0.5994043957540817,2,-0.335824442530281,8,,14,45.7,42.5,47.0,8
9,6,10,バシレウスシチー,牡7,58.0,菱田,岡田,450(-6),栗東,2019101643,1144,ビッグアーサー,ダッシャーレーヌ,ディープインパクト,-0.1050395612445138,5,-0.7455537116040036,9,,2,44.8,55.2,45.0,9
10,7,11,メイショウミリオレ,牝5,56.0,高杉,藤岡健,486(-4),栗東,2021103278,1213,ルーラーシップ,メイショウメイゲツ,ディープインパクト,-1.1099211518041645,10,-1.3300280271476976,7,,11,47.0,43.7,47.0,7
11,7,12,ピースフルナイト,牝6,56.0,酒井,畑端,424(+8),栗東,2020106821,1034,ファインニードル,フロレンティナ,クロフネ,-1.7010634256405266,14,-1.6738570704253504,13,,13,41.2,43.5,43.9,13
12,8,13,バンディート,牡6,58.0,角田和,東田,508(-4),栗東,2020106698,1186,イスラボニータ,ジョリーザスターズ,Sea The Stars Sea the Stars,-0.7730893172538689,8,-1.1341148391645564,11,,8,43.8,47.7,44.3,12
13,8,14,マーゴットミスト,牡3,55.0,吉村,杉山佳,538(-8),栗東,2023101632,1216,ビッグアーサー,フジワンキララ,スウェプトオーヴァーボード,-0.1064707467856826,6,-0.7463861392227888,4,,4,57.7,51.3,50.1,4
