,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ニューオーリンズ,牡4,57.0,和田陽,杉山晴,516(-4),栗東,2022106920,1223,リアルスティール,ハニードント,クロフネ,1.789064764221478,2,0.4494919729325093,4,,8,55.2,49.4,56.0,2
1,1,2,プロミシングスター,牡5,55.0,藤懸,高橋忠,452(-2),栗東,2021103073,1138,マジェスティックウォリアー,ファインチョイス,アドマイヤムーン,-0.524515754005092,14,-0.6404329490826872,10,,15,51.6,41.2,48.9,10
2,2,3,ギーロカスタル,牡6,54.0,西塚,伊藤大,474(-4),美浦,2020104845,1200,マインドユアビスケッツ,エナチャン,キンシャサノキセキ,-0.7047210079333784,15,-0.725327421432874,16,,16,36.5,40.5,37.6,16
3,2,4,ハッピーロンドン,牡6,54.0,角田和,菊沢,474(-14),美浦,2020101639,1186,グレーターロンドン,ハッピーベリンダ,アグネスデジタル,-0.4027997076803224,13,-0.5830926701283107,14,,14,36.6,42.2,37.7,14
4,3,5,ライジン,牡6,55.0,岩田望,池添,484(-6),栗東,2020107082,1174,Speightstown,ケンジントン,Kitten's Joy,1.1958535086250155,6,0.1700308837675142,3,,2,55.4,59.3,55.7,4
5,3,6,エムズマインド,牡6,55.0,城戸,荒川,520(+10),栗東,2020101641,1147,マインドユアビスケッツ,ピエナアプローズ,フジキセキ,0.5451483977650039,7,-0.1365154895364183,15,,12,36.6,43.1,37.6,15
6,4,7,サンダーバース,セ5,54.0,幸,井上,478(+4),栗東,2021103582,732,サンダースノー,エヴォリューション,リキアイサイレンス,-1.95683369007792,16,-1.315196158089906,11,,13,48.0,43.0,45.5,11
7,4,8,ディニトーソ,牡4,54.0,吉村,辻野,464(0),栗東,2022104004,1216,ディーマジェスティ,ウォータームージカ,フレンチデピュティ,0.1410184113441709,11,-0.326900626541014,13,,4,37.1,52.4,38.0,13
8,5,9,ロサンゼルス,牡5,55.0,松若,伊藤圭,522(+2),美浦,2021103711,1154,カリフォルニアクローム,イチリュウ,キングヘイロー,0.2031467054874901,10,-0.2976320639750567,12,,11,44.2,44.3,42.3,12
9,5,10,ウルスクローム,牡4,55.0,田口,大橋,484(-2),栗東,2022103630,1208,カリフォルニアクローム,プリンセスバリュー,サウスヴィグラス,0.3678613954397716,8,-0.2200351771640412,6,,9,54.7,49.1,55.1,7
10,6,11,イリフィ,牝4,54.0,西村淳,高野,430(+8),栗東,2022110077,1171,Too Darn Hot,Trethias,Invincible Spirit,1.505011822634635,3,0.3156749833061694,8,,6,52.9,51.0,50.0,9
11,6,12,ノボリショウリュウ,牡5,56.0,高杉,石橋,472(0),栗東,2021102718,1213,リアルスティール,スウィングダンス,クロフネ,1.379951249345276,5,0.2567591018333848,1,,5,74.3,51.8,55.8,3
12,7,13,ベルギューン,牝4,53.0,丹内,牧浦,494(+16),栗東,2022100098,1091,ナダル,ベルクリア,ヴァーミリアン,-0.0624125561354363,12,-0.422736703832867,5,,3,54.9,53.0,55.6,5
13,7,14,ショウナンハクウン,牡6,54.0,田山,大竹,--,美浦,2020103670,1220,ダイワメジャー,ラッドルチェンド,Danehill Dancer,0.2388653933806495,9,-0.2808050342651599,7,,10,54.1,47.3,54.5,8
14,8,15,ルクスデイジー,牝4,55.0,川田,高橋亮,472(+2),栗東,2022101127,1088,カリフォルニアクローム,スマートアストリア,ストラヴィンスキー,2.156368754965412,1,0.6225284288991774,2,,1,55.4,82.1,74.7,1
15,8,16,ヴェロクオーレ,牝5,54.0,酒井,石坂,478(+2),栗東,2021101397,1034,ドゥラメンテ,サトノジョリー,Bernardini,1.3896155208643994,4,0.2613119281987659,9,,7,52.7,50.2,55.1,6
