,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,シバノパージャン,牡3,57.0,小沢,牧田,438(-4),栗東,2023107409,1185,シスキン,ルナリア,ネオユニヴァース,1.6638283015774398,2,0.007074736199861274,2,,
1,1,2,アゲンストオッズ,牝3,55.0,斎藤,斎藤誠,420(-4),美浦,2023102443,1178,キタサンブラック,ワンスインナムーン,アドマイヤムーン,0.7634343531428672,5,0.0010545960988356956,5,,
2,2,3,サンエンジェルス,牝3,55.0,浜中,谷,418(+8),栗東,2023101315,1115,カリフォルニアクローム,ディーズハイエンド,ダイワメジャー,-1.395831406748854,14,-0.013382509362052684,14,,
3,2,4,ハイバーニアン,牡3,56.0,☆長浜,高橋文,464(-6),美浦,2023101347,1214,タリスマニック,オースミイヒラニ,ハーツクライ,0.5345687576021247,8,-0.00047562625756216424,8,,
4,3,5,ミルトメロディー,牝3,51.0,★河原田,青木,422(0),美浦,2023100397,1204,インディチャンプ,メイショウホナミ,アイルハヴアナザー,-1.033482785000632,11,-0.010959803753990359,11,,
5,3,6,ヴェンデボヌール,牡3,57.0,佐々木,久保田,460(-6),美浦,2023100276,1197,ダノンスマッシュ,キーウエスト,ネオユニヴァース,1.6638283015774398,2,0.007074736199861274,2,,
6,4,7,コシタンタン,牝3,52.0,▲小林美,竹内,380(0),美浦,2023100977,1206,フォーウィールドライブ,ワンモアバイト,ロードカナロア,-1.033482785000632,11,-0.010959803753990359,11,,
7,4,8,ルナノーヴァ,牡3,57.0,池添,緒方,438(+16),栗東,2023102435,1032,ダノンレジェンド,ルナマーレ,キタサンブラック,0.5345687576021247,8,-0.00047562625756216424,8,,
8,5,9,マテンロウブリッジ,セ3,57.0,横山和,昆,448(0),栗東,2023101525,1140,サトノクラウン,シェリール,サンデーサイレンス,0.7634343531428672,5,0.0010545960988356956,5,,
9,5,10,ニシノオールワン,牝3,55.0,鮫島駿,加藤征,454(0),美浦,2023104689,1157,ミッキーアイル,グレイシャーパーク,Dawn Approach,-1.395831406748854,14,-0.013382509362052684,14,,
10,6,11,デルマアサマ,牡3,57.0,黛,森田,450(+2),栗東,2023103863,1109,サトノクラウン,ファニーママ,ロサード,-1.395831406748854,14,-0.013382509362052684,14,,
11,6,12,ビップアリス,牝3,55.0,小崎,松下,430(0),栗東,2023106975,1152,インディチャンプ,クラシックリディア,ハービンジャー,1.6638283015774398,2,0.007074736199861274,2,,
12,7,13,カガラプンツェル,牝3,55.0,原田和,萱野,476(0),美浦,2023103036,1143,タワーオブロンドン,ラブミーダイヤ,ダイワメジャー,0.7634343531428672,5,0.0010545960988356956,5,,
13,7,14,フリーダムスタイル,牝3,55.0,吉田隼,森田,414(+16),栗東,2023105836,1095,ダノンスマッシュ,ナチュラルスタイル,ディープインパクト,-0.03876939130713228,10,-0.004309032721141037,10,,
14,8,15,マメーアップル,牝3,55.0,横山琉,岩戸,432(-4),美浦,2023100924,1192,マテラスカイ,サトノレーヌ,キングカメハメハ,0.7446083670382094,7,0.0009287233360444244,7,,
15,8,16,アルマフレイヤ,牝3,52.0,▲遠藤,伊藤伸,404(0),美浦,2023101761,1218,オルフェーヴル,アルマディヴァン,メジロベイリー,-1.395831406748854,14,-0.013382509362052684,14,,
