,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ケイアイワイラーパ,牡3,57.0,武豊,野中,栗東,2022103053,666,ブリックスアンドモルタル Bricks and Mortar(米) ,クインズミラーグロ ,マンハッタンカフェ ,0.3336967362432978,6,0.014730317934235125,6,,
1,2,2,ライジングショット,牡3,57.0,川又,吉村,栗東,2022103202,1166,ナダル Nadal(米) ,アンナパブロワ Anna Pavlova(阿) ,St. Petersburg ,-0.9922814484562517,8,-0.0902098810791167,8,,
2,3,3,アルデツヨシ,セ3,57.0,丹内,田中剛,美浦,2022101481,1091,マインドユアビスケッツ Mind Your Biscuits(米) ,オースミハナチャン ,ハーツクライ ,1.4007007220186127,1,0.0991748524728426,1,,
3,4,4,ステイアンビシャス,牡3,57.0,松岡,堀内,美浦,2022101255,1085,ドレフォン Drefong(米) ,グロリアスブレイク ,Distorted Humor (米) ,0.7234800783372771,4,0.04557844346406797,4,,
4,5,5,ドルチェリターン,牡3,57.0,北村友,池添,栗東,2022104598,1102,ハービンジャー Harbinger(英) ,アソルータ ,ゼンノロブロイ ,-1.0760681746183358,9,-0.09684090700366359,9,,
5,5,6,チョウリニア,牝3,52.0,▲古川奈,羽月,栗東,2022100491,1190,ルーラーシップ ,サッチン ,エンパイアメーカー Empire Maker(米) ,-1.0760681746183358,9,-0.09684090700366359,9,,
6,6,7,クレヨンポップ,牡3,57.0,古川吉,水野,美浦,2022109099,1015,ロジャーバローズ ,メイモアナ ,ロードカナロア ,1.1093221167474556,2,0.07611464742707365,2,,
7,6,8,マブアンドフェール,牡3,57.0,横山武,古賀,美浦,2022100326,1170,マインドユアビスケッツ Mind Your Biscuits(米) ,イブニングサンダー Evening Thunder(米) ,Morning Line ,0.3336967362432978,6,0.014730317934235125,6,,
8,7,9,スナドケイ,牝3,51.0,★小林美,尾形,美浦,2022103751,1206,ルヴァンスレーヴ ,スターローズ ,スマートボーイ ,1.1093221167474556,2,0.07611464742707365,2,,
9,7,10,メアリーバローズ,牝3,52.0,▲森田,寺島,栗東,2022103931,1222,ロジャーバローズ ,ナイアガラロール ,Bluegrass Cat ,-1.0997487224438853,11,-0.0987150263747311,11,,
10,8,11,スティレセイル,牝3,55.0,キング,福永,栗東,2022104777,5643,キズナ ,コーステッド Coasted(米) ,Tizway (米) ,-1.0997487224438853,11,-0.0987150263747311,11,,
11,8,12,ハイアップグレード,牡3,54.0,▲柴田裕,谷,栗東,2022101326,1212,ディーマジェスティ ,ピントゥハティ ,アドマイヤムーン ,0.3336967362432978,6,0.014730317934235125,6,,
