,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ベルメサイア,牝4,55.0,☆高杉,西村,栗東,2021103776,01213,ホッコータルマエ ,ティープラズマ ,エンパイアメーカー Empire Maker(米) ,-1.428935750433572,8
1,1,2,ウィップスティッチ,牝4,56.0,北村友,庄野,栗東,2021105253,01102,スワーヴリチャード ,メンディド Mended(米) ,Broken Vow ,-0.2481454447286068,6
2,2,3,ウォーターリーダー,牡5,58.0,武豊,藤野,栗東,2020100948,00666,ルーラーシップ ,ウォーターラボ ,マンハッタンカフェ ,0.7852194748017673,2
3,2,4,シュニー,牝5,56.0,団野,小崎,栗東,2020103474,01180,マインドユアビスケッツ Mind Your Biscuits(米) ,チカリータ ,クロフネ ,-2.700960638160036,11
4,3,5,ブーヤカ,セ4,58.0,岩田望,藤岡,栗東,2021105211,01174,マインドユアビスケッツ Mind Your Biscuits(米) ,ブレッザフレスカ ,マンハッタンカフェ ,-0.05120578664694619,5
5,3,6,ガウラスパーク,牡4,58.0,亀田,高柳大,栗東,2021103586,01176,ロジャーバローズ ,ガウラミディ ,フリオーソ ,-3.435770034696299,14
6,4,7,ニホンピロカラット,牡4,58.0,田口,大橋,栗東,2021103842,01208,サトノダイヤモンド ,ニホンピロヴィータ ,スニッツェル Snitzel(豪) ,0.7661249381123642,3
7,4,8,ハイクライテリア,セ5,58.0,国分優,羽月,栗東,2020102910,01125,ヴィクトワールピサ ,ストロボフラッシュ ,Speightstown (米) ,-3.6110725220060678,15
8,5,9,クリノミニスター,牡6,58.0,菅原明,荒川,栗東,2019103285,01179,シニスターミニスター Sinister Minister(米) ,アイムヒアー ,プリサイスエンド Precise End(米) ,-3.194404413693585,13
9,5,10,ランスオブセヘル,牝4,55.0,☆吉村,奥村豊,栗東,2021102754,01216,サトノアラジン ,ビシャーラ Bishaara(愛) ,Alhaarth ,0.5216112410479861,4
10,6,11,イエスウィズキャン,牡5,58.0,川須,羽月,栗東,2020100472,01128,デクラレーションオブウォー ,ジュエルメッセージ ,ダイワメジャー ,-3.0321519014690725,12
11,6,12,モンシェリ,牝4,56.0,鮫島駿,牧田,栗東,2021102399,01157,マクフィ Makfi(英) ,アスールダリア ,エスポワールシチー ,-2.6970238814763268,10
12,7,13,アスクヴィヴァユー,牡6,57.0,☆西塚,藤原,栗東,2019106357,01200,ディープインパクト ,バディーラ Badeelah(米) ,Unbridled's Song (米) ,-0.41706946612294793,7
13,7,14,ダンツビガー,牡5,58.0,古川吉,四位,栗東,2020101712,01015,ミッキーアイル ,アバンドーネ ,ファルブラヴ Falbrav(愛) ,-3.7145904007185253,16
14,8,15,エフエイト,牡4,58.0,和田竜,北出,栗東,2021109016,01018,ゴールデンバローズ ,ティヤム ,サンカルロ ,1.4465649701671135,1
15,8,16,ロンシャンクイーン,牝5,56.0,坂井,野中,栗東,2020103274,01163,ミッキーアイル ,エノラ Enora(独) ,Noverre (米) ,-2.010032484982082,9
