,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カザンラク,牡3,57.0,レーン,嘉藤,美浦,2022104666,05585,シルバーステート ,ヴィアンローズ Viane Rose(仏) ,Sevres Rose ,1.3374662386768923,1
1,2,2,カガバベル,牡3,57.0,松岡,萱野,美浦,2022106677,01085,タワーオブロンドン ,アスタラビクトリア ,ネオユニヴァース ,-2.065163147413642,10
2,3,3,ダイシンラー,牡3,57.0,吉田豊,梅田,栗東,2022101562,00733,サトノダイヤモンド ,グレースドゥモナコ ,タイキシャトル ,-1.2366062396437463,8
3,4,4,スピリットライズ,セ3,57.0,佐々木,高柳大,栗東,2022103750,01197,キンシャサノキセキ ,スズカエンジェル ,High Yield (米) ,-1.5592409596342285,9
4,5,5,パワースナッチ,牡3,57.0,ルメール,武市,美浦,2022105807,05339,ブリックスアンドモルタル Bricks and Mortar(米) ,スナッチマインド ,ディープインパクト ,-0.6494901250043253,6
5,6,6,アサクサグレース,牝3,55.0,ディー,戸田,美浦,2022100547,05674,フォーウィールドライブ Four Wheel Drive(米) ,チャイニーズフレア ,タヤスツヨシ ,0.30900020990598964,3
6,6,7,ユキノエミリオ,牡3,57.0,三浦,竹内,美浦,2022104316,01122,ビッグアーサー ,ブランカ ,ディープインパクト ,-0.8270904357503883,7
7,7,8,ポッドロワール,牡3,57.0,木幡巧,畠山,美浦,2022101573,01162,レイデオロ ,レディヴァルール Lady Valeur(愛) ,Multiplex ,0.7002512776520756,2
8,7,9,フォルテム,牡3,55.0,△長浜,千葉,美浦,2022103042,01214,フィエールマン ,マダムアグライア ,ケイムホーム Came Home(米) ,-4.807553216146524,11
9,8,10,チギリ,牝3,55.0,横山武,鹿戸,美浦,2022105429,01170,レッドファルクス ,ナチュラルスタンス ,フジキセキ ,-0.14302569235848928,5
10,8,11,チムグクル,牡3,57.0,戸崎圭,福永,栗東,2022102395,05386,ラブリーデイ ,エンドレスノット ,ディープインパクト ,0.2110506841917013,4
