,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダイシンビヨンド,牝6,56.0,国分優,梅田,栗東,2019101985,01125,キズナ ,ダイシンパーティー ,ブライアンズタイム Brian's Time(米) ,-0.4743060754174687,5
1,2,2,ミッキーストライク,牡4,58.0,松若,矢作,栗東,2021105729,01154,ドゥラメンテ ,フォンタネリーチェ Fontanelice(愛) ,Vale of York ,-0.5478947608846407,6
2,3,3,ミッドナイトホーク,セ4,58.0,幸,宮地,栗東,2021105889,00732,リアルスティール ,レディホークフィールド Lady Hawkfield(愛) ,Hawk Wing ,-2.387358136332637,8
3,4,4,マルクパージュ,牝5,56.0,小沢,加藤公,栗東,2020103495,01185,ハービンジャー Harbinger(英) ,ディープストーリー ,ディープインパクト ,-0.026570491442762093,2
4,5,5,レッドフェルメール,牡3,55.0,川田,藤原,栗東,2022105871,01088,エピファネイア ,インディゴブルー ,ロードカナロア ,-2.5579718720812075,9
5,6,6,アスクムービーオン,牡4,57.0,☆高杉,前川,栗東,2021102318,01213,ドゥラメンテ ,ハニートリップ ,マンハッタンカフェ ,-0.4647698570655666,4
6,7,7,ザカリナン,牡3,52.0,▲田山,小栗,栗東,2022101103,01220,モズアスコット ,シャドウライフ ,サクラバクシンオー ,-1.118064818503061,7
7,7,8,リアルフォルゴーレ,牡3,55.0,田口,大橋,栗東,2022104222,01208,ロジャーバローズ ,ロスグラシアレス ,シンボリクリスエス ,-0.10147492211380274,3
8,8,9,ノクナレア,牝3,53.0,松山,今野,栗東,2022105550,01126,ミッキーアイル ,ララア Laragh(米) ,Tapit (米) ,-2.973363414493543,10
9,8,10,ミニトランザット,牡3,54.0,☆吉村,杉山佳,栗東,2022105230,01216,エピファネイア ,イチオクノホシ ,ゼンノロブロイ ,2.1550567345495106,1
