,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タイキクロニクル,牡3,54.0,▲和田陽,高野,栗東,2022103147,01223,ハービンジャー Harbinger(英) ,スノーサミット ,アドマイヤムーン ,-0.37063547667127605,5
1,2,2,ラウニウ,牝3,55.0,横山武,牧田,栗東,2022104399,01170,マクフィ Makfi(英) ,チラリ ,チチカステナンゴ Chichicastenango(仏) ,-3.014237200857834,13
2,3,3,コスモマガラニカ,牡3,57.0,丹内,加藤士,美浦,2022106781,01091,ダノンバラード ,サザンスピード Southern Speed(豪) ,Southern Image (米) ,0.11146809138898865,2
3,3,4,ラースアルアイン,牡3,57.0,黛,中川,美浦,2022100263,01109,アルアイン ,クリスマドンナ ,シンボリクリスエス ,-0.8756552996942308,7
4,4,5,ドゥラエテルノ,牡3,57.0,浜中,武幸,栗東,2022102722,01115,ドゥラメンテ ,アイリスフィール ,ハービンジャー Harbinger(英) ,-1.6410479716811512,9
5,4,6,ゴールドサニーデイ,牝3,52.0,▲小林美,渡辺,栗東,2022105330,01206,トーセンラー ,ゴールドケープ ,ワークフォース Workforce(英) ,-0.31506103333101637,4
6,5,7,セブンスプリングス,セ3,54.0,▲鷲頭,中村,栗東,2022104785,01202,ハービンジャー Harbinger(英) ,サトノオニキス ,ディープインパクト ,2.150143934056673,1
7,5,8,レディオンステージ,牝3,55.0,荻野琢,西園正,栗東,2022105581,01112,エピファネイア ,レディオブフィフティ Lady of Fifty(米) ,After Market ,-1.898377186013015,11
8,6,9,ウインキララ,牝3,55.0,佐々木,鹿戸,美浦,2022106213,01197,スクリーンヒーロー ,ウインシトリン ,ステイゴールド ,-0.4876125096171236,6
9,6,10,テンフレッシュ,牝3,55.0,斎藤,田村,美浦,2022105531,01178,ダイワメジャー ,ミントフレッシュ ,War Front ,-2.4878936078604696,12
10,7,11,デルマケセラセラ,牝3,55.0,横山典,小野,美浦,2022105477,00660,リオンディーズ ,フロレットアレー ,ディープインパクト ,-0.16540821091652042,3
11,7,12,フィエールガール,牝3,52.0,▲森田,土田,美浦,2022100715,01222,フィエールマン ,フォワードカール ,ゼンノロブロイ ,-4.233722600661335,14
12,8,13,チリーゴールド,牝3,52.0,▲柴田裕,深山,美浦,2022104905,01212,オルフェーヴル ,チリーシルバー ,Malibu Moon ,-1.7469205597347248,10
13,8,14,オースミストロング,牡3,57.0,古川吉,高橋亮,栗東,2022105366,01015,ナダル Nadal(米) ,ジュエルオブナイル ,デュランダル ,-0.9398599632390089,8
