race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202104040204,2021/08/15,新潟,曇,4,3歳未勝利,未勝利,18,2,4,25.9,8,8,戸崎圭太,54,芝,1000,稍,0:56.6,1.3,11,33.6,460,ハクサンタマテバコ
202105030103,2021/06/05,東京,曇,3,3歳未勝利,未勝利,16,8,16,8.2,5,15,横山武史,54,ダート,1400,重,1:26.7,2.0,3-5,38.3,458,ハヤブサユートピア
202104010804,2021/05/02,新潟,小雨,4,3歳未勝利,未勝利,15,5,8,10.7,5,8,西村淳也,54,ダート,1200,不,1:12.5,0.9,2-3,38.5,450,グリモリオ
202106020401,2021/03/07,中山,曇,1,3歳未勝利,未勝利,16,1,1,5.5,3,9,横山武史,54,ダート,1200,稍,1:14.3,1.3,3-3,39.5,456,ミヤコノアカリ
202105010601,2021/02/14,東京,晴,1,3歳未勝利,未勝利,16,3,5,5.7,3,3,横山武史,54,ダート,1300,良,1:20.3,0.8,9-7,37.7,458,アラカザーム
202106010801,2021/01/24,中山,雨,1,3歳未勝利,未勝利,16,7,13,5.8,2,3,横山武史,54,ダート,1200,不,1:12.7,0.5,7-5,37.6,454,アイスマン
202006050302,2020/12/12,中山,曇,2,2歳未勝利,未勝利,16,3,6,19.6,8,6,野中悠太,54,芝,1600,良,1:35.9,0.8,4-5-5,35.9,452,トゥルーアート
202006040503,2020/09/21,中山,曇,3,2歳未勝利,未勝利,16,1,2,16.0,5,6,野中悠太,54,芝,1600,良,1:37.7,2.1,4-6-6,38.2,446,グローリアスカペラ
202004030401,2020/08/23,新潟,晴,1,2歳未勝利,未勝利,15,3,4,26.7,8,4,野中悠太,54,芝,1600,良,1:36.4,1.6,12-11,35.8,444,カイトゲニー
202004020401,2020/08/02,新潟,晴,1,2歳未勝利,未勝利,18,7,14,48.9,11,6,野中悠太,54,芝,1200,良,1:10.4,0.3,7-8,35.2,444,ニシノアジャスト
202003020306,2020/07/11,福島,曇,6,2歳新馬,新馬,15,8,15,11.2,5,11,三浦皇成,54,芝,1200,稍,1:13.3,1.7,2-3,37.5,440,ブルーバード
