race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202604020705,2026/08/15,新潟,晴,05,3歳以上1勝クラス,1勝クラス,18,7,14,38.3,12,7,柴田大知,53,芝,1400,良,0:1:20.6,0.5,1-1,35.4,420,ウフドゥウフ
202603020704,2026/07/18,福島,曇,04,3歳未勝利,未勝利,16,6,12,3.9,1,1,柴田大知,55,芝,1200,良,0:1:09.2,-0.1,2-2,35.0,420,(オンナキュヌヴィ)
202603020304,2026/07/04,福島,曇,04,3歳未勝利,未勝利,16,8,16,7.8,2,2,柴田大知,55,芝,1200,稍重,0:1:08.5,0.2,2-3,34.5,418,グレイシエーション
202605030403,2026/06/14,東京,曇,03,3歳未勝利,未勝利,17,7,15,144.0,14,2,柴田大知,55,芝,1400,良,0:1:21.8,0.2,1-1,34.2,418,レヴェランジェ
202606020805,2026/03/22,中山,晴,05,3歳未勝利,未勝利,16,8,16,108.8,10,12,柴田大知,55,芝,1600,良,0:1:35.6,1.9,2-1-1,37.3,416,カナルサンマルタン
202606020205,2026/03/01,中山,晴,05,3歳未勝利,未勝利,16,2,3,92.3,11,4,柴田大知,55,芝,1600,良,0:1:36.2,0.6,1-1-1,35.2,422,サザンテイオー
202505050203,2025/11/09,東京,小雨,03,2歳未勝利,未勝利,18,7,13,209.4,16,16,柴田大知,55,芝,1400,良,0:1:23.0,1.5,1-1,36.3,418,シャルトル
202505040703,2025/10/19,東京,曇,03,2歳未勝利,未勝利,13,3,3,56.8,9.0,9,柴田大知,55.0,芝,1400,良,0:1:23.2,1.1,1-2,36.5,416,ザバルガド
202506040902,2025/09/28,中山,晴,02,2歳未勝利,未勝利,16,1,1,34.2,7.0,7,柴田大知,55.0,芝,1200,良,0:1:09.7,1.0,3-5,35.1,418,トラスコンガーデン
202504020705,2025/08/16,新潟,晴,05,2歳新馬,新馬,17,6,11,118.2,13.0,6,柴田大知,55.0,芝,1400,良,0:1:22.9,1.2,3-4,36.0,420,ベレーバスク
