,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202605010407,2026/02/10,東京,晴,07,4歳以上2勝クラス,2勝クラス,9,2,2,1.8,1,2,ルメール,56,芝,1800,良,0:1:45.8,0.0,3-4-3,33.8,532,テリオスサラ
1,202505041012,2025/11/01,東京,晴,12,3歳以上1勝クラス,1勝クラス,15,4,7,2.2,1,1,ルメール,56,芝,1800,良,0:1:44.1,-0.1,5-4-4,34.3,516,(マリアイリダータ)
2,202504030408,2025/08/31,新潟,晴,08,3歳以上1勝クラス,1勝クラス,9,5,5,1.7,1.0,2,ルメール,56.0,芝,2000,良,0:1:57.9,0.8,1-1,34.9,514,マカナ
3,202505020306,2025/05/03,東京,晴,06,4歳以上1勝クラス,1勝クラス,6,6,6,1.8,1.0,2,戸崎圭太,56.0,芝,2000,良,0:1:58.5,0.2,3-3-3,33.7,500,デュアルウィルダー
4,202505010806,2025/02/23,東京,晴,06,4歳以上1勝クラス,1勝クラス,15,1,2,3.5,2.0,3,藤岡佑介,55.0,芝,1800,良,0:1:46.9,0.1,3-3-4,34.4,508,アンゴラブラック
5,202405030807,2024/06/23,東京,曇,07,3歳以上1勝クラス,1勝クラス,13,7,11,3.9,2.0,2,オシェア,53.0,芝,1800,稍重,0:1:46.5,0.4,6-6-6,34.3,486,アスクカムオンモア
6,202405020411,2024/04/28,東京,晴,11,スイートピーS,オープン,13,5,7,5.7,4.0,3,オシェア,55.0,芝,1800,良,0:1:46.1,0.5,11-11-11,34.3,488,コガネノソラ
7,202405010804,2024/02/18,東京,晴,04,3歳未勝利,未勝利,16,3,5,2.7,1.0,1,ルメール,55.0,芝,1800,良,0:1:48.4,-0.0,3-4-4,33.7,490,(マイネルオーシャン)
8,202305040303,2023/10/09,東京,雨,03,,未勝利,9,1,1,1.5,1.0,3,ルメール,55.0,芝,1800,稍重,0:1:48.9,0.3,8-8-8,34.1,476,コガネノソラ
9,202304030405,2023/08/20,新潟,晴,05,,新馬,16,2,4,6.6,3.0,2,丸山元気,55.0,芝,1800,良,0:1:49.9,0.0,7-7,34.2,476,アドマイヤベル
