,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202607010506,2026/03/28,中京,晴,06,4歳以上1勝クラス,1勝クラス,16,4,7,107.0,14,13,長岡禎仁,56,ダート,1400,稍重,0:1:25.8,1.7,10-10,37.6,450,ホウオウゴールド
1,202610010607,2026/02/08,小倉,曇,07,4歳以上1勝クラス,1勝クラス,15,1,1,79.2,11,11,横山琉人,55,ダート,1700,良,0:1:48.9,2.0,3-5-4-4,39.6,448,ミラクルキャッツ
2,202610010209,2026/01/25,小倉,晴,09,八幡特別,1勝クラス,16,2,3,153.9,15,15,松本大輝,56,芝,1200,良,0:1:08.4,1.3,12-12,33.9,444,カウンターセブン
3,202505040607,2025/10/18,東京,晴,07,3歳以上1勝クラス,1勝クラス,17,2,4,286.5,17.0,15,長浜鴻緒,52.0,芝,1400,良,0:1:21.9,1.8,13-15,34.0,430,ミクストベリーズ
4,202501010807,2025/08/17,札幌,雨,07,3歳以上1勝クラス,1勝クラス,14,6,10,138.1,14.0,14,松本大輝,52.0,芝,1500,稍重,0:1:32.1,2.2,8-10-12,37.1,444,ピコローズ
5,202502010507,2025/06/28,函館,晴,07,3歳以上1勝クラス,1勝クラス,16,6,11,47.5,12.0,13,鮫島克駿,53.0,芝,1800,稍重,0:1:49.0,2.2,13-14-15-15,36.8,440,マイスターヴェルク
6,202505020305,2025/05/03,東京,晴,05,3歳1勝クラス,1勝クラス,9,3,3,9.7,4.0,9,横山武史,55.0,芝,1400,良,0:1:22.3,1.1,2-2,34.1,432,ウイントワイライト
7,202506020307,2025/03/08,中山,曇,07,3歳1勝クラス,1勝クラス,10,8,9,4.3,3.0,4,横山武史,55.0,芝,1600,良,0:1:35.6,0.1,3-4-3,34.9,434,レーヴブリリアント
8,202506010609,2025/01/18,中山,晴,09,菜の花賞,1勝クラス,16,5,10,16.4,5.0,15,キング,55.0,芝,1600,良,0:1:34.7,1.5,15-15-14,34.8,454,コムユンプリュム
9,202405040705,2024/10/26,東京,曇,05,2歳新馬,新馬,12,6,8,16.3,5.0,1,横山武史,55.0,芝,1600,良,0:1:36.5,-0.1,1-1,34.2,432,(コムユンプリュム)
