race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2024/07/04,笠松,晴,10,サマーC(重賞),,11,6,6,9.3,4.0,3,岡部誠,57,ダート,1400,良,1:27.6,0.5,3-3-3,39.1,498,エイシンヌウシペツ
202209050208,2022/11/06,阪神,晴,8,3歳以上2勝クラス,2勝クラス,16,8,15,160.8,16.0,16,池添謙一,57,ダート,1200,良,1:13.4,1.5,6-6,38.4,494,ニューフロンティア
202209040412,2022/10/15,阪神,晴,12,3歳以上2勝クラス,2勝クラス,15,4,7,24.6,7.0,12,武豊,57,ダート,1400,良,1:26.0,1.6,8-8,38.7,492,ヘイセイメジャー
202207050109,2022/09/10,中京,晴,9,日進特別,2勝クラス,13,8,13,25.9,6.0,12,吉田隼人,57,ダート,1800,重,1:52.8,3.2,4-4-4-7,39.0,494,メイショウユズルハ
202209021108,2022/04/30,阪神,晴,8,4歳以上2勝クラス,2勝クラス,16,3,6,19.7,7.0,10,藤岡佑介,57,ダート,1400,重,1:25.7,1.2,10-9,38.6,496,メイショウマンサク
202209010612,2022/02/27,阪神,晴,12,4歳以上2勝クラス,2勝クラス,16,8,15,4.9,2.0,14,武豊,57,ダート,1400,良,1:27.5,1.7,10-10,39.2,498,エターナリー
202107060212,2021/12/05,中京,曇,12,鳴海特別,2勝クラス,16,5,10,4.3,3.0,5,武豊,57,ダート,1400,良,1:25.3,0.8,8-5,38.1,486,ハリーバローズ
202109050107,2021/11/06,阪神,晴,7,3歳以上1勝クラス,1勝クラス,15,3,5,4.2,2.0,1,武豊,57,ダート,1400,良,1:25.3,-0.1,6-5,36.9,482,(ミッキークイック)
202107050908,2021/10/03,中京,晴,8,3歳以上1勝クラス,1勝クラス,15,5,9,7.1,4.0,2,石橋脩,57,ダート,1400,良,1:24.5,0.2,5-4,36.8,478,レディステディゴー
202107050312,2021/09/18,中京,曇,12,3歳以上1勝クラス,1勝クラス,15,3,4,4.4,2.0,5,福永祐一,57,ダート,1400,不,1:23.6,0.6,7-10,37.4,476,エヴァン
202110040308,2021/08/21,小倉,曇,8,3歳以上1勝クラス,1勝クラス,16,6,12,6.2,4.0,5,福永祐一,57,ダート,1700,良,1:46.7,0.9,8-9-8-9,39.6,482,ダノンバジリア
202109030107,2021/06/19,阪神,雨,7,3歳以上1勝クラス,1勝クラス,16,1,2,3.7,1.0,4,福永祐一,57,ダート,1400,不,1:23.6,0.4,7-7,36.6,480,ジャスパーゴールド
202107030508,2021/05/22,中京,曇,8,4歳以上1勝クラス,1勝クラス,16,7,14,2.8,1.0,2,福永祐一,57,ダート,1400,重,1:23.5,0.2,5-5,37.1,476,ヴァクストゥーム
