race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202308010708,2023/05/13,京都,曇,8,京都ハイジャンプ(JGII),オープン,11,7,9,5.0,3,中,小牧加矢,60,障,3930,良,,,2-2-2,,506,ダイシンクローバー
202309020104,2023/03/25,阪神,曇,4,障害4歳以上OP,オープン,13,5,6,11.7,5,3,小牧加矢,58,障,3110,稍,3:31.6,0.3,2-2-2-2,13.6,514,マイネルグロン
202204010701,2022/05/28,新潟,曇,1,障害4歳以上未勝利,未勝利,14,8,13,4.8,2,1,小牧加矢,57,障,2890,稍,3:11.5,-0.4,4-4-2-2,13.3,488,(エカテリンブルク)
202203010504,2022/04/30,福島,晴,4,障害4歳以上未勝利,未勝利,13,7,10,6.3,4,4,小牧加矢,57,障,2770,重,3:04.8,0.7,11-10-6-4,13.3,492,モーガン
202205010509,2022/02/12,東京,晴,9,箱根特別,2勝クラス,10,4,4,24.4,6,8,松山弘平,57,芝,2400,良,2:26.5,1.2,2-2-3-3,35.4,488,トゥーフェイス
202107060612,2021/12/19,中京,曇,12,尾張特別,2勝クラス,12,2,2,7.9,5,11,松若風馬,57,芝,2200,良,2:15.4,1.6,4-4-5-5,36.7,498,ダンディズム
202107020112,2021/03/13,中京,晴,12,熊野特別,2勝クラス,8,7,7,1.9,1,3,北村友一,56,芝,2200,不,2:21.7,1.9,5-5-3-3,41.2,494,プリマヴィスタ
202009050809,2020/11/28,阪神,曇,9,江坂特別,2勝クラス,9,1,1,2.5,1,4,団野大成,55,芝,2600,良,2:41.3,0.1,7-6-5-2,35.8,484,レティキュール
202001020311,2020/08/22,札幌,晴,11,札幌日刊スポーツ杯,2勝クラス,9,8,9,1.5,1,3,団野大成,53,芝,2600,良,2:40.7,0.7,2-2-2-2,37.3,488,ゴースト
202001010408,2020/08/02,札幌,晴,8,積丹特別,1勝クラス,6,5,5,1.3,1,1,団野大成,54,芝,2600,良,2:39.7,-0.6,3-3-1-1,36.4,482,(ウインダークローズ)
202002010406,2020/06/21,函館,晴,6,3歳未勝利,未勝利,15,6,11,8.0,4,1,団野大成,55,芝,2600,良,2:38.3,-1.2,4-4-3-1,35.7,480,(タイミングハート)
202008030705,2020/05/16,京都,雨,5,3歳未勝利,未勝利,9,4,4,17.0,7,3,北村友一,56,芝,2200,稍,2:18.9,0.2,5-3-3-3,35.0,486,コスモジェミラ
202009010803,2020/03/21,阪神,晴,3,3歳未勝利,未勝利,13,1,1,73.5,8,10,団野大成,54,ダート,1800,良,1:58.5,2.8,11-11-11-12,40.2,492,トゥルブレンシア
202009010404,2020/03/08,阪神,小雨,4,3歳新馬,新馬,15,5,9,26.5,7,9,団野大成,54,ダート,1800,重,1:57.0,1.8,9-9-8-9,38.4,492,アーヴィンド
