,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202610011007,2026/02/22,小倉,晴,07,4歳以上1勝クラス,1勝クラス,14,1,1,98.6,11,13,長岡禎仁,55,ダート,1700,良,0:1:50.1,3.3,11-11-12-13,40.7,484,マンオブザマッチ
1,202610010707,2026/02/14,小倉,曇,07,4歳以上1勝クラス,1勝クラス,16,4,7,30.9,10,11,斎藤新,55,ダート,1700,良,0:1:47.9,1.8,15-14-14-14,38.7,484,タマモジャスミン
2,202503030603,2025/11/24,福島,晴,03,3歳以上1勝クラス,1勝クラス,15,4,6,54.0,10,15,秋山稔樹,54,ダート,1700,良,0:1:50.1,3.2,12-7-2-5,41.6,478,マナエトレ
3,202509040507,2025/09/15,阪神,晴,07,3歳以上1勝クラス,1勝クラス,13,8,13,22.8,6.0,6,田山旺佑,50.0,ダート,1800,良,0:1:55.3,1.6,11-11-9-8,38.5,488,レイバックスピン
4,202507040307,2025/08/30,中京,晴,07,3歳以上1勝クラス,1勝クラス,10,1,1,93.5,10.0,5,秋山稔樹,53.0,ダート,1800,良,0:1:55.2,1.7,9-9-1-2,38.8,488,オーケアニス
5,202510020108,2025/06/28,小倉,晴,08,3歳以上1勝クラス,1勝クラス,15,7,14,22.6,9.0,11,秋山稔樹,53.0,ダート,1700,良,0:1:48.1,3.3,11-11-3-7,40.4,480,レイナデアルシーラ
6,202503010501,2025/04/26,福島,晴,01,3歳未勝利,未勝利,15,7,12,21.0,9.0,1,斎藤新,55.0,ダート,1700,良,0:1:47.8,-0.4,13-13-1-1,39.4,482,(ベルチュガダン)
7,202509010301,2025/03/08,阪神,晴,01,3歳未勝利,未勝利,16,1,2,64.2,12.0,10,秋山稔樹,55.0,ダート,1400,良,0:1:28.5,1.4,15-14,39.2,484,リアルクィーン
8,202510010901,2025/02/22,小倉,晴,01,3歳未勝利,未勝利,16,3,5,11.1,7.0,5,秋山稔樹,55.0,ダート,1700,良,0:1:49.2,2.6,14-14-8-6,39.5,476,ネティフラウ
9,202406040403,2024/09/15,中山,晴,03,2歳未勝利,未勝利,13,7,11,3.6,1.0,6,小林勝太,53.0,ダート,1800,良,0:1:57.6,2.2,8-11-9-7,40.4,468,リュキア
10,202401020505,2024/08/24,札幌,晴,05,2歳新馬,新馬,12,5,5,90.5,9.0,2,小林勝太,53.0,ダート,1700,良,0:1:50.3,0.3,12-11-8-4,39.3,480,グランジョルノ
