race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202003030406,2020/11/08,福島,晴,6,3歳以上1勝クラス,1勝クラス,10,7,8,8.9,4,1,菅原明良,54,芝,2600,良,2:47.3,-0.1,1-1-2-2,36.1,510,(アイスジェイド)
202006040407,2020/09/20,中山,曇,7,3歳以上1勝クラス,1勝クラス,14,4,5,214.4,13,4,内田博幸,55,芝,2500,良,2:36.1,0.4,1-1-1-1,37.3,512,ベデザンジュ
202003020408,2020/07/12,福島,雨,8,3歳以上1勝クラス,1勝クラス,14,6,10,43.1,12,14,藤田菜七,53,芝,2000,重,2:10.2,5.7,3-6-14-14,43.4,512,ウイングセクション
202006010306,2020/01/11,中山,曇,6,4歳以上1勝クラス,1勝クラス,16,5,10,16.0,5,10,丸山元気,54,ダート,1800,良,1:57.7,1.9,15-15-13-13,38.8,508,エンドーツダ
201904030110,2019/10/05,新潟,曇,10,瓢湖特別,1勝クラス,10,8,9,7.3,2,8,吉田隼人,52,芝,2200,良,2:15.9,1.1,4-4-6-6,35.5,514,ピボットポイント
201904020708,2019/08/17,新潟,晴,8,3歳以上1勝クラス,1勝クラス,13,8,13,85.2,13,6,北村宏司,52,芝,2000,良,2:00.0,0.6,1-1,35.0,502,シングフォーユー
201903020708,2019/07/20,福島,小雨,8,3歳以上1勝クラス,1勝クラス,14,1,1,14.1,7,11,木幡育也,50,芝,1800,稍,1:52.1,2.8,2-1-2-6,39.0,500,レッドイリーゼ
201906030609,2019/04/07,中山,晴,9,デイジー賞(500万下),,10,1,1,9.5,5,6,田辺裕信,54,芝,1800,良,1:49.2,0.9,6-5-5-5,34.8,500,アイリスフィール
201906020206,2019/02/24,中山,晴,6,3歳500万下,,12,5,6,17.6,6,5,田辺裕信,54,芝,1800,良,1:49.4,1.5,2-2-2-2,35.9,500,ウィクトーリア
201805050609,2018/11/18,東京,曇,9,赤松賞(500万下),,12,8,11,19.6,6,12,池添謙一,54,芝,1600,良,1:36.4,2.1,10-8,35.3,508,ジョディー
201804020901,2018/08/25,新潟,曇,1,2歳未勝利,未勝利,13,4,5,2.0,1,1,池添謙一,54,芝,1800,良,1:47.4,-0.2,2-2,36.9,498,(ブラックアンバー)
201805030805,2018/06/24,東京,晴,5,2歳新馬,新馬,14,4,6,4.3,2,4,田辺裕信,54,芝,1800,重,1:51.0,0.5,4-4-4,35.2,496,アンブロークン
