race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2020/03/17,金沢,曇,9,B25,,8,4,4,1.2,1,1,田知弘久,54,ダート,1500,不,1:38.7,-0.1,1-1-1-1,40.2,475,(ソレイケヤッコ)
201905020607,2019/05/05,東京,晴,7,4歳以上500万下,,15,5,8,26.6,7,9,菊沢一樹,53,ダート,1600,重,1:37.2,1.9,2-3,37.8,468,サンチェサピーク
201905010307,2019/02/02,東京,晴,7,4歳以上500万下,,16,2,4,22.1,8,8,菊沢一樹,53,ダート,1400,稍,1:25.9,1.1,3-3,37.3,464,カタナ
201805050108,2018/11/03,東京,晴,8,3歳以上500万下,,11,7,9,49.6,9,4,武藤雅,54,ダート,1600,良,1:38.4,0.2,7-7,37.7,460,アポロレイア
201804030103,2018/10/13,新潟,晴,3,3歳以上500万下,,14,5,9,28.3,10,6,菊沢一樹,53,ダート,1200,重,1:12.2,1.1,8-6,37.4,460,ワンダーアマービレ
201801020307,2018/08/25,札幌,曇,7,3歳以上500万下,,16,1,2,57.8,10,14,菊沢一樹,53,芝,1200,稍,1:12.5,1.6,1-2,37.6,472,パッションチカ
201705040607,2017/10/21,東京,雨,7,3歳以上500万下,,14,8,14,14.2,5,11,野中悠太,50,ダート,1600,不,1:38.4,2.6,5-3,39.0,458,ルミナリースピン
201705040312,2017/10/09,東京,晴,12,3歳以上500万下,,16,6,11,159.2,13,2,菊沢一樹,50,ダート,1600,良,1:36.3,0.4,2-2,37.1,458,フォーハンドレッド
201701020204,2017/08/20,札幌,晴,4,3歳未勝利,未勝利,16,2,4,37.3,9,10,横山典弘,54,芝,1200,良,1:10.7,0.7,13-15,34.7,468,パッションチカ
201702010202,2017/06/18,函館,晴,2,3歳未勝利,未勝利,12,1,1,13.3,6,11,横山和生,54,ダート,1000,良,1:01.1,1.4,11-12,36.5,444,ラガーユミリン
201705021001,2017/05/21,東京,晴,1,3歳未勝利,未勝利,16,8,16,16.5,8,8,横山典弘,54,ダート,1400,良,1:26.8,0.9,3-3,39.3,446,ガチコ
201704010206,2017/04/30,新潟,晴,6,3歳未勝利,未勝利,16,1,2,6.9,4,4,横山武史,51,芝,1200,良,1:10.7,0.5,12-13,36.2,448,アプト
201705010604,2017/02/12,東京,晴,4,3歳新馬,新馬,16,6,11,5.0,3,7,横山典弘,54,芝,1600,良,1:37.9,0.6,10-9,34.0,454,サトノマックス
