,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202609010611,2026/03/08,阪神,晴,11,大阪城S,オープン,13,8,13,11.6,8,中,田口貫太,57,芝,1800,良,0:,,,,484,ドラゴンブースト
1,202608020511,2026/02/14,京都,晴,11,洛陽S,オープン,14,1,1,4.4,1,5,幸英明,56,芝,1600,良,0:1:34.3,0.3,9-10,33.0,488,スズハローム
2,202608010811,2026/01/24,京都,晴,11,睦月S,オープン,14,8,14,6.7,3,3,田口貫太,57,芝,1600,良,0:1:34.2,0.1,9-9,32.7,494,レイベリング
3,202509050111,2025/12/06,阪神,晴,11,鳴尾記念,オープン,14,7,12,36.3,10,5,田口貫太,57,芝,1800,良,0:1:44.1,0.4,9-10,33.9,486,デビットバローズ
4,202508031111,2025/11/02,京都,晴,11,まほろばS,オープン,15,3,5,6.2,3,3,田口貫太,56,芝,1600,良,0:1:32.6,0.1,4-4,34.1,482,エアファンディタ
5,202510020811,2025/07/20,小倉,晴,11,小倉記念,オープン,16,8,15,21.3,11.0,10,幸英明,56.0,芝,2000,良,0:2:00.8,0.9,3-3-2-2,37.3,476,イングランドアイズ
6,202509030611,2025/06/22,阪神,晴,11,しらさぎS,オープン,14,8,14,18.0,6.0,11,幸英明,57.0,芝,1600,良,0:1:33.8,0.8,1-1,34.7,480,キープカルム
7,202508020211,2025/04/27,京都,晴,11,マイラーズC,オープン,10,2,2,4.8,3.0,4,田口貫太,57.0,芝,1600,良,0:1:32.2,0.5,6-6,33.9,486,ロングラン
8,202509020211,2025/03/30,阪神,曇,11,六甲S,オープン,12,5,5,2.9,1.0,7,田口貫太,57.0,芝,1600,良,0:1:32.6,0.4,4-5,34.3,490,ダディーズビビッド
9,202508010511,2025/02/15,京都,晴,11,洛陽S,オープン,16,2,3,5.2,2.0,3,田口貫太,56.0,芝,1600,良,0:1:34.0,0.2,7-7,34.4,498,ロジリオン
10,202408060611,2024/11/17,京都,曇,11,マイルCS,オープン,17,5,9,194.0,16.0,8,田口貫太,58.0,芝,1600,良,0:1:32.7,0.7,2-2,35.0,482,ソウルラッシュ
11,202408050811,2024/10/27,京都,曇,11,カシオペアS,オープン,18,5,10,4.6,1.0,5,田口貫太,57.0,芝,1800,良,0:1:45.2,0.4,7-7,34.9,482,アルジーヌ
12,202407030911,2024/09/29,中京,曇,11,ポートアイランドS,オープン,14,4,5,3.7,2.0,5,田口貫太,57.0,芝,1600,稍重,0:1:34.6,0.2,2-5-6,35.2,484,アスクコンナモンダ
