race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2024/06/18,水沢,曇,10,B2二組,,9,3,3,6.0,4,5,高松亮,56,ダート,1600,良,1:44.4,2.0,7-8-8-6,38.7,490,アジアノカイゾク
202306030204,2023/03/26,中山,雨,4,障害4歳以上未勝利,未勝利,14,1,1,180.0,14,11,金子光希,59,障,2880,不,3:24.0,6.0,10-9-9-9,14.2,500,ショウナンアストラ
202310020604,2023/02/26,小倉,晴,4,障害4歳以上未勝利,未勝利,12,5,5,141.8,11,11,金子光希,59,障,2860,稍,3:19.3,5.6,11-11-11-11,13.9,504,ドンシャーク
202203030604,2022/11/20,福島,曇,4,障害3歳以上未勝利,未勝利,12,7,9,37.5,9,11,石神深一,58,障,2770,良,3:06.6,4.7,10-10-11-10,13.5,494,ジューンベロシティ
202204040604,2022/10/30,新潟,雨,4,障害3歳以上未勝利,未勝利,14,5,7,30.3,11,7,石神深一,58,障,2850,良,3:13.1,3.6,11-10-8-8,13.6,494,レザネフォール
202210040607,2022/08/28,小倉,晴,7,3歳未勝利,未勝利,16,1,1,9.3,4,10,酒井学,56,ダート,1700,良,1:48.2,2.5,9-8-8-9,40.0,488,ハギノロックオン
202210040302,2022/08/20,小倉,晴,2,3歳未勝利,未勝利,16,3,6,94.8,11,3,酒井学,56,ダート,1700,稍,1:45.8,2.3,5-5-3-3,38.8,484,モディカ
202202010206,2022/06/12,函館,晴,6,3歳未勝利,未勝利,12,6,9,138.4,11,11,小林凌大,53,芝,1800,良,1:49.8,1.6,10-11-11-11,36.1,486,ファインバーグ
202204010304,2022/05/14,新潟,曇,4,3歳未勝利,未勝利,13,5,7,9.0,5,6,原優介,53,ダート,1800,稍,1:55.1,1.3,8-9-9-9,39.6,486,モズミツボシ
202209010802,2022/03/06,阪神,晴,2,3歳未勝利,未勝利,14,1,1,26.4,6,14,幸英明,56,ダート,2000,良,2:12.0,2.5,1-1-1-1,42.5,490,アスクヴィヴァユー
202209010303,2022/02/19,阪神,曇,3,3歳未勝利,未勝利,9,8,9,46.3,8,4,松山弘平,56,ダート,2000,良,2:09.5,1.6,3-5-5-6,40.9,492,エミサソウツバサ
202109060103,2021/12/04,阪神,晴,3,2歳未勝利,未勝利,9,3,3,14.1,4,5,幸英明,55,ダート,1800,良,1:57.0,1.2,7-7-5-3,40.7,486,ウッドショック
202105050301,2021/11/13,東京,晴,1,2歳未勝利,未勝利,13,8,12,8.1,2,5,石橋脩,55,ダート,1600,稍,1:40.0,0.5,4-4,37.8,480,リバーサルバレット
202105040604,2021/10/24,東京,晴,4,2歳新馬,新馬,16,3,6,12.7,5,2,石橋脩,55,ダート,1600,良,1:40.1,0.2,4-4,38.1,474,オメガブルーム
