race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202309050204,2023/12/03,阪神,晴,4,障害3歳以上未勝利,未勝利,11,7,9,88.1,10,9,黒岩悠,60,障,2970,良,3:27.5,6.4,6-5-6-9,14.0,486,スワヤンブナート
202303030204,2023/11/05,福島,曇,4,障害3歳以上未勝利,未勝利,11,6,6,39.1,9,4,黒岩悠,60,障,2750,良,3:06.1,2.8,6-6-6-6,13.5,478,ブラックボイス
202304040104,2023/10/14,新潟,晴,4,障害3歳以上未勝利,未勝利,13,7,10,33.2,9,9,黒岩悠,60,障,2850,良,3:07.7,1.9,7-7-8-8,13.2,490,ロスコフ
202310030101,2023/08/12,小倉,晴,1,障害3歳以上未勝利,未勝利,12,1,1,26.5,8,10,黒岩悠,60,障,2860,良,3:14.9,4.1,5-5-9-10,13.6,480,テーオーコンドル
202209060904,2022/12/28,阪神,晴,4,障害3歳以上未勝利,未勝利,9,5,5,26.4,7,5,黒岩悠,60,障,2970,良,3:24.8,0.7,6-6-5-6,13.8,482,イベリア
202209040104,2022/10/08,阪神,曇,4,障害3歳以上未勝利,未勝利,7,7,7,9.0,4,5,黒岩悠,60,障,2970,稍,3:27.3,3.3,5-5-7-7,14.0,484,プリンスオブペスカ
202209021112,2022/04/30,阪神,晴,12,4歳以上2勝クラス,2勝クラス,11,4,4,50.2,9,10,藤懸貴志,57,ダート,1800,稍,1:54.4,1.3,9-9-8-8,36.9,474,テイエムベンチャー
202206030509,2022/04/09,中山,晴,9,印西特別,2勝クラス,16,1,2,72.9,13,16,津村明秀,54,ダート,2400,良,2:39.0,4.2,4-5-3-5,42.8,476,フィストバンプ
202106050510,2021/12/18,中山,晴,10,香取特別,2勝クラス,16,7,14,47.3,9,8,菅原明良,54,ダート,2400,稍,2:36.2,1.9,10-10-12-12,39.5,472,グロリアムンディ
202104050404,2021/10/17,新潟,曇,4,3歳以上1勝クラス,1勝クラス,9,8,8,7.7,5,1,小沢大仁,54,ダート,2500,不,2:39.7,-0.2,2-2-2-1,37.4,468,(ローズボウル)
202101020807,2021/09/05,札幌,晴,7,3歳以上1勝クラス,1勝クラス,14,4,6,3.6,2,4,小沢大仁,54,ダート,1700,稍,1:46.2,0.9,11-11-9-9,38.2,476,エクレルシー
202101020407,2021/08/22,札幌,晴,7,3歳以上1勝クラス,1勝クラス,14,8,13,26.4,8,2,小沢大仁,54,ダート,1700,良,1:47.5,0.0,6-6-2-3,37.1,472,タイキドミニオン
202102010509,2021/07/17,函館,晴,9,3歳以上1勝クラス,1勝クラス,16,7,14,44.2,12,15,小沢大仁,54,芝,2600,良,2:43.9,2.3,7-7-9-15,39.2,474,タイセイドリーマー
202102010207,2021/07/04,函館,曇,7,3歳以上1勝クラス,1勝クラス,12,8,12,24.7,8,2,小沢大仁,54,ダート,2400,良,2:35.3,0.4,1-1-1-1,39.4,480,スーパーフェイバー
202101010208,2021/06/13,札幌,晴,8,3歳以上1勝クラス,1勝クラス,14,4,5,11.7,6,7,亀田温心,56,ダート,1700,良,1:48.2,2.1,6-6-6-6,39.9,470,サトノロイヤル
202107030208,2021/05/09,中京,晴,8,4歳以上1勝クラス,1勝クラス,8,5,5,3.1,1,3,松若風馬,57,ダート,1800,稍,1:54.4,1.5,7-7-7-6,39.0,476,シャイニングデイズ
202109020707,2021/04/17,阪神,雨,7,4歳以上1勝クラス,1勝クラス,13,2,2,4.0,3,4,松若風馬,57,ダート,1800,不,1:52.0,2.1,9-7-6-6,37.7,480,スズカパンサー
202109010107,2021/02/13,阪神,晴,7,4歳以上1勝クラス,1勝クラス,10,4,4,6.4,5,2,松若風馬,57,ダート,1800,良,1:53.8,1.0,7-7-6-4,38.5,484,セロシア
202107011008,2021/01/31,中京,晴,8,4歳以上1勝クラス,1勝クラス,10,5,5,14.4,6,4,松若風馬,57,ダート,1800,稍,1:54.5,0.8,8-8-10-9,37.1,480,エスピリトゥオーゾ
202110010210,2021/01/17,小倉,晴,10,呼子特別,1勝クラス,16,2,4,27.2,8,14,亀田温心,57,芝,2600,良,2:41.8,2.7,16-16-5-6,37.9,480,エヒト
