race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202204010810,2022/05/29,新潟,晴,10,清津峡特別,2勝クラス,16,7,14,49.6,13,14,秋山稔樹,54,芝,1200,良,1:09.6,0.7,8-8,35.1,472,スイーツマジック
202206030212,2022/03/27,中山,曇,12,4歳以上2勝クラス,2勝クラス,13,8,13,103.3,12,11,横山琉人,54,芝,1200,重,1:09.9,0.8,5-5,35.9,472,イルクオーレ
202207011212,2022/02/06,中京,曇,12,4歳以上2勝クラス,2勝クラス,16,1,2,111.3,14,12,吉田豊,57,芝,1200,稍,1:09.7,0.8,2-2,36.0,474,オシリスブレイン
202206010808,2022/01/23,中山,曇,8,4歳以上2勝クラス,2勝クラス,16,2,3,143.1,15,9,松若風馬,56,ダート,1200,良,1:12.6,1.2,2-2,38.4,474,シゲルヒラトリ
202105050507,2021/11/20,東京,晴,7,3歳以上2勝クラス,2勝クラス,16,4,8,90.9,13,16,北村宏司,56,ダート,1400,良,1:27.9,3.0,3-3,40.8,468,アポロティアモ
202106040810,2021/10/02,中山,晴,10,勝浦特別,2勝クラス,16,7,13,18.9,9,10,菅原明良,55,芝,1200,良,1:09.1,0.7,4-7,34.2,464,サトノファビュラス
202102011210,2021/08/08,函館,曇,10,潮騒特別,2勝クラス,16,1,1,34.7,12,7,和田竜二,54,芝,1200,良,1:09.7,0.7,1-1,36.6,472,ネクストストーリー
202102010508,2021/07/17,函館,晴,8,3歳以上1勝クラス,1勝クラス,11,3,3,27.6,8,1,鮫島克駿,54,芝,1200,良,1:09.5,0.0,1-1,35.0,470,(グレイトミッション)
202102010108,2021/07/03,函館,晴,8,3歳以上1勝クラス,1勝クラス,12,4,4,45.1,9,9,勝浦正樹,54,ダート,1000,良,1:00.0,0.8,11-11,36.0,466,マリノエンブレム
202105020506,2021/05/08,東京,晴,6,3歳1勝クラス,1勝クラス,15,2,2,88.4,10,11,北村宏司,56,芝,1400,良,1:22.7,1.7,10-11,34.9,462,アビッグチア
202106020204,2021/02/28,中山,晴,4,3歳未勝利,未勝利,16,3,5,14.5,5,1,北村宏司,56,ダート,1200,良,1:13.4,0.0,7-7,37.4,460,(オレデイイノカ)
202106010403,2021/01/11,中山,曇,3,3歳未勝利,未勝利,16,4,8,109.6,10,10,北村宏司,56,ダート,1800,良,1:58.7,1.9,3-3-2-2,41.5,464,タイセイスラッガー
202006050402,2020/12/13,中山,晴,2,2歳未勝利,未勝利,16,1,2,11.0,6,11,北村宏司,55,ダート,1800,良,1:59.1,2.1,1-1-1-1,41.5,464,セイハロートゥユー
202005050606,2020/11/22,東京,晴,6,2歳新馬,新馬,16,8,16,6.4,4,6,松岡正海,55,ダート,1600,良,1:42.1,0.9,7-4,38.0,460,ルヴィアス
