race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2024/07/11,名古屋,曇,12,冷奴賞,,12,5,5,15.5,8,6,望月洵輝,53,ダート,1500,重,1:36.7,1.2,2-4-6,39.9,513,ブルーリヴァーサル
202310010711,2023/02/04,小倉,晴,11,別府特別,2勝クラス,14,8,13,217.0,14,11,松本大輝,58,芝,1800,良,1:48.7,1.5,11-10-12-14,34.7,492,ダークエクリプス
202203030210,2022/11/06,福島,晴,10,三陸特別,2勝クラス,15,1,1,54.1,11,12,中井裕二,54,芝,2600,良,2:41.4,2.1,6-6-6-9,39.0,492,トラウンシュタイン
202207050909,2022/10/02,中京,晴,9,浜名湖特別,2勝クラス,10,7,8,53.9,8,9,小沢大仁,57,芝,2000,良,2:03.1,0.7,4-4-5-5,34.4,494,スワヤンブナート
202210040709,2022/09/03,小倉,曇,9,筑後川特別,2勝クラス,10,7,8,70.2,9,4,小沢大仁,57,芝,1800,重,1:48.2,0.5,4-5-5-7,36.1,494,アナゴサン
202203020609,2022/07/17,福島,曇,9,郡山特別,2勝クラス,10,3,3,19.3,6,10,内田博幸,57,芝,1200,良,1:10.7,1.1,5-6,35.0,498,シナモンスティック
202204010110,2022/05/07,新潟,晴,10,大日岳特別,2勝クラス,13,6,8,65.7,12,12,松本大輝,57,芝,1200,良,1:09.6,0.7,9-9,34.4,496,ワンスカイ
202203010312,2022/04/23,福島,晴,12,4歳以上1勝クラス,1勝クラス,12,5,6,3.7,1,1,松本大輝,55,芝,1200,良,1:10.1,-0.1,3-3,35.0,492,(ラピカズマ)
202210020509,2022/02/26,小倉,晴,9,合馬特別,1勝クラス,18,2,4,18.5,8,6,藤岡康太,57,芝,1200,良,1:08.9,0.6,11-9,34.5,490,ジュストコル
202210020412,2022/02/20,小倉,晴,12,4歳以上1勝クラス,1勝クラス,17,5,10,10.5,5,2,藤岡康太,57,芝,1200,稍,1:10.4,0.2,2-2,35.5,496,シュアーヴアリア
202104050807,2021/10/31,新潟,晴,7,3歳以上1勝クラス,1勝クラス,18,7,15,10.5,6,5,富田暁,56,芝,1200,良,1:09.5,0.2,7-7,34.9,498,サトノルーチェ
202104050112,2021/10/09,新潟,晴,12,朝日岳特別,1勝クラス,18,2,4,13.9,8,3,富田暁,57,芝,1200,良,1:09.6,0.4,2-3,34.4,500,ルミナスライン
202107050512,2021/09/20,中京,晴,12,3歳以上1勝クラス,1勝クラス,18,5,9,36.1,13,4,松若風馬,57,芝,1200,良,1:08.8,0.2,8-7,34.2,496,カーフライターク
202110040612,2021/08/29,小倉,晴,12,3歳以上1勝クラス,1勝クラス,11,3,3,76.3,8,7,松若風馬,57,芝,1200,良,1:08.1,0.3,4-3,34.0,494,メイショウツツジ
202104020610,2021/05/23,新潟,曇,10,二王子特別,1勝クラス,15,8,15,173.4,15,8,菱田裕二,57,芝,1800,稍,1:49.9,0.8,9-9,36.0,494,ウィスパリンホープ
202104020209,2021/05/09,新潟,晴,9,4歳以上1勝クラス,1勝クラス,14,6,9,80.2,13,9,和田竜二,57,芝,1800,良,1:49.4,1.3,4-4,38.2,494,ブラックデビル
202104010608,2021/04/25,新潟,曇,8,4歳以上1勝クラス,1勝クラス,15,8,14,24.3,10,11,藤田菜七,55,ダート,1200,良,1:13.5,1.7,10-12,38.1,494,ペイシャリルキス
202109020208,2021/03/28,阪神,雨,8,4歳以上1勝クラス,1勝クラス,15,3,5,61.0,12,9,太宰啓介,57,ダート,1400,稍,1:26.2,1.5,13-11,37.5,494,エターナリー
202010020310,2020/08/22,小倉,晴,10,宮崎特別,2勝クラス,11,3,3,128.0,11,10,国分恭介,54,芝,1800,良,1:48.5,2.0,6-6-7-7,36.1,480,アドマイヤジョラス
202010020107,2020/08/15,小倉,晴,7,3歳未勝利,未勝利,18,8,18,95.1,13,7,田中健,56,芝,2000,良,2:00.9,0.6,15-15-13-11,35.7,486,チャイカ
202008031002,2020/05/24,京都,晴,2,3歳未勝利,未勝利,16,6,11,45.3,7,10,幸英明,56,ダート,1800,良,1:56.4,2.9,11-12-10-12,39.7,476,メイショウケアラシ
202004010102,2020/05/09,新潟,曇,2,3歳未勝利,未勝利,14,2,2,24.0,8,10,内田博幸,56,ダート,1800,良,1:57.1,2.9,5-7-6-6,41.3,490,ナムラタイガー
202003010203,2020/04/12,福島,曇,3,3歳未勝利,未勝利,15,3,4,23.2,6,5,勝浦正樹,56,ダート,1700,良,1:49.5,1.5,11-9-7-6,39.7,490,イルミネーター
202008010106,2020/01/05,京都,曇,6,3歳新馬,新馬,16,1,1,78.0,8,8,吉田隼人,56,芝,1800,良,1:53.2,0.8,8-8,36.6,484,ルビーカサブランカ
