,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202604010710,2026/05/23,新潟,晴,10,尖閣湾特別,1勝クラス,15,2,2,8.1,5,2,西塚洸二,58,芝,2000,稍重,0:2:00.5,0.0,14-14,34.0,472,マイネルアズーロ
1,202604010310,2026/05/09,新潟,晴,10,粟島特別,1勝クラス,13,4,5,2.7,1,4,西塚洸二,58,芝,1800,良,0:1:48.2,0.3,10-10,34.8,474,スピンザブラッド
2,202606030707,2026/04/18,中山,晴,07,4歳以上1勝クラス,1勝クラス,10,3,3,5.7,4,3,佐々木大,58,芝,2000,良,0:1:58.4,0.3,6-6-6-5,34.3,474,サンライズバブル
3,202507050212,2025/12/07,中京,晴,12,栄特別,1勝クラス,10,7,7,13.9,6,6,佐々木大,58,芝,2200,良,0:2:12.9,0.8,9-9-9-10,34.0,466,ホウオウレイヴン
4,202503030309,2025/11/15,福島,晴,09,土湯温泉特別,1勝クラス,16,2,3,14.9,5,5,西塚洸二,58,芝,1800,良,0:1:47.8,0.9,16-14-13-11,35.7,462,マテンロウギフト
5,202504040306,2025/10/25,新潟,晴,06,3歳以上1勝クラス,1勝クラス,15,7,12,6.4,3.0,2,石田拓郎,55.0,芝,1800,良,0:1:46.7,0.1,9-8,33.5,466,コンフォルツァ
6,202504020111,2025/07/26,新潟,晴,11,3歳以上1勝クラス,1勝クラス,14,4,5,14.7,6.0,4,荻野極,58.0,芝,1800,良,0:1:46.5,0.5,8-7,33.2,472,ドリームクルーズ
7,202503020408,2025/07/06,福島,晴,08,3歳以上1勝クラス,1勝クラス,14,4,5,9.3,4.0,5,荻野極,58.0,芝,1800,良,0:1:49.2,0.5,13-14-14-12,35.2,468,コスモアンソロジー
8,202505030508,2025/06/21,東京,晴,08,3歳以上1勝クラス,1勝クラス,16,5,10,77.4,10.0,10,荻野極,58.0,芝,1800,良,0:1:47.4,1.0,16-5-4,35.4,468,ブルーマエストロ
9,202504010809,2025/05/25,新潟,曇,09,二王子特別,1勝クラス,15,2,4,9.2,4.0,2,荻野極,58.0,芝,1800,稍重,0:1:50.0,0.0,4-3,35.3,468,ルトゥール
10,202505010806,2025/02/23,東京,晴,06,4歳以上1勝クラス,1勝クラス,15,3,5,29.0,8.0,12,鮫島克駿,57.0,芝,1800,良,0:1:48.7,1.9,15-14-14,34.8,468,アンゴラブラック
11,202508010306,2025/02/10,京都,晴,06,4歳以上1勝クラス,1勝クラス,11,8,10,18.1,6.0,4,団野大成,57.0,芝,1800,良,0:1:48.6,0.9,6-4,35.9,466,コルレオニス
12,202506010512,2025/01/13,中山,晴,12,4歳以上1勝クラス,1勝クラス,16,8,15,5.5,2.0,10,菅原明良,57.0,芝,1600,良,0:1:34.8,0.9,14-12-13,35.0,464,ボーモンド
13,202406050612,2024/12/15,中山,晴,12,3歳以上1勝クラス,1勝クラス,16,3,6,12.1,6.0,3,菅原明良,57.0,芝,1600,良,0:1:33.5,0.2,13-10-10,34.3,462,レッドアトレーヴ
14,202401010208,2024/07/21,札幌,晴,08,3歳以上1勝クラス,1勝クラス,10,4,4,11.3,5.0,9,大野拓弥,55.0,芝,2000,良,0:2:01.1,1.0,4-3-3-4,35.8,466,ナイトスラッガー
15,202402010808,2024/06/30,函館,曇,08,3歳以上1勝クラス,1勝クラス,15,4,6,5.1,2.0,6,大野拓弥,55.0,芝,1800,良,0:1:49.4,0.6,15-14-15-14,34.7,470,ガジュノリ
16,202402010409,2024/06/16,函館,雨,09,八雲特別,1勝クラス,10,1,1,4.4,2.0,4,藤岡佑介,55.0,芝,1800,良,0:1:48.7,0.6,9-8-8-6,34.8,464,ジャスティンアース
17,202408031211,2024/05/26,京都,晴,11,白百合S,オープン,9,8,9,8.0,5.0,5,三浦皇成,57.0,芝,1800,良,0:1:46.9,0.4,6-5,33.6,468,ミナデオロ
18,202406020505,2024/03/09,中山,晴,05,3歳未勝利,未勝利,16,8,15,1.9,1.0,1,菅原明良,57.0,芝,1800,重,0:1:50.7,-0.3,9-9-8-7,36.1,468,(サトノルチル)
19,202405010804,2024/02/18,東京,晴,04,3歳未勝利,未勝利,16,6,12,2.8,2.0,5,菅原明良,57.0,芝,1800,良,0:1:49.0,0.6,10-10-9,33.8,468,ベストミーエヴァー
20,202307040504,2023/12/16,中京,曇,04,,未勝利,14,3,4,1.7,1.0,3,西村淳也,56.0,芝,2000,重,0:2:01.2,0.5,5-4-4-3,35.9,456,ソウルアンドジャズ
21,202305050703,2023/11/25,東京,晴,03,,未勝利,13,5,6,2.7,1.0,2,菅原明良,56.0,芝,1800,良,0:1:47.5,0.1,9-9-9,33.4,464,ペッレグリーニ
22,202305050105,2023/11/04,東京,晴,05,,新馬,13,5,7,5.3,3.0,2,菅原明良,56.0,芝,1800,良,0:1:48.6,0.5,9-7-9,33.6,462,シンエンペラー
