,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
0,2020/03/20,1阪神7,晴,5,3歳新馬,16,5,10,77.5,11,14,国分優作,56,ダ1800,良,2:02.1,6.4,11-10-10-10,39.3-37.6,42.4,512(0),リーガルマナー
