race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2023/06/20,金沢,晴,7,小林純一サンキュー記,,10,4,4,3.1,2.0,4,加藤翔馬,53,ダート,1500,良,1:39.4,1.4,4-4-4-2,40.3,505,タマモカラボス
202105020107,2021/04/24,東京,晴,7,4歳以上1勝クラス,1勝クラス,16,6,12,34.9,7.0,中,石川裕紀,57,ダート,1400,良,,,16-16,,508,リュウグウハヤブサ
202105010107,2021/01/30,東京,晴,7,4歳以上1勝クラス,1勝クラス,16,7,13,5.0,2.0,15,北村宏司,56,ダート,1400,重,1:26.5,2.6,12-13,38.1,510,ロークアルルージュ
202005040206,2020/10/11,東京,曇,6,3歳以上1勝クラス,1勝クラス,16,8,15,8.4,3.0,3,北村宏司,55,ダート,1400,重,1:24.1,0.4,4-5,35.7,496,スズカコーズマンボ
202004020512,2020/08/08,新潟,曇,12,3歳以上1勝クラス,1勝クラス,15,7,12,22.8,8.0,13,北村宏司,54,ダート,1800,不,1:54.9,3.0,6-7-8-8,38.9,498,ベルダーイメル
202003020312,2020/07/11,福島,小雨,12,3歳以上1勝クラス,1勝クラス,15,5,8,12.3,5.0,4,北村宏司,54,ダート,1700,稍,1:47.2,1.0,2-3-2-2,38.8,494,シゲルタイタン
202006030403,2020/04/05,中山,曇,3,3歳未勝利,未勝利,15,8,15,9.2,4.0,1,北村宏司,56,ダート,1800,良,1:56.0,-0.1,2-2-1-2,39.0,486,(トリトン)
202005010103,2020/02/01,東京,晴,3,3歳未勝利,未勝利,16,4,7,69.9,12.0,7,北村宏司,56,ダート,1600,稍,1:40.1,0.6,2-2,39.0,476,シゲルミカヅキ
201905050202,2019/11/03,東京,曇,2,2歳未勝利,未勝利,15,2,3,21.9,5.0,9,松岡正海,55,ダート,1600,良,1:42.7,3.1,14-13,39.3,496,ゲンパチマイティー
201906040203,2019/09/08,中山,曇,3,2歳新馬,新馬,13,7,10,8.8,4.0,中,松岡正海,54,ダート,1800,良,,,13-13-13,,494,イモータルスモーク
