,式別,馬番,配当,人気
0,単勝,11,350,2
1,複勝,11,140,2
2,複勝,6,170,3
3,複勝,9,330,6
4,枠連,4-7,280,1
5,馬連,6-11,640,3
6,ワイド,6-11,370,3
7,ワイド,9-11,990,10
8,ワイド,6-9,1150,15
9,馬単,11→6,1360,5
10,3連複,6-9-11,3660,11
11,3連単,11→6→9,12760,36
