,式別,馬番,配当,人気
0,単勝,3,280,1
1,複勝,3,140,1
2,複勝,7,400,7
3,複勝,13,140,2
4,枠連,2-4,2740,12
5,馬連,3-7,3360,10
6,ワイド,3-7,1160,13
7,ワイド,3-13,240,1
8,ワイド,7-13,1020,10
9,馬単,3→7,4580,12
10,3連複,3-7-13,3050,6
11,3連単,3→7→13,18060,42
