,式別,馬番,配当,人気
0,単勝,13,230,1
1,複勝,13,150,2
2,複勝,6,190,3
3,複勝,12,260,5
4,枠連,3-7,520,2
5,馬連,6-13,860,3
6,ワイド,6-13,380,3
7,ワイド,12-13,430,4
8,ワイド,6-12,620,7
9,馬単,13→6,1190,3
10,3連複,6-12-13,1660,5
11,3連単,13→6→12,6130,11
