,式別,馬番,配当,人気
0,単勝,11,220,1
1,複勝,11,130,1
2,複勝,4,210,4
3,複勝,10,540,8
4,枠連,4-8,910,3
5,馬連,4-11,1080,4
6,ワイド,4-11,420,3
7,ワイド,10-11,1290,18
8,ワイド,4-10,2940,32
9,馬単,11→4,1380,4
10,3連複,4-10-11,8800,34
11,3連単,11→4→10,21070,66
