,式別,馬番,配当,人気
0,単勝,13,5720,9
1,複勝,13,650,9
2,複勝,15,120,1
3,複勝,3,180,2
4,枠連,7-8,920,3
5,馬連,13-15,4950,21
6,ワイド,13-15,1490,22
7,ワイド,3-13,3040,33
8,ワイド,3-15,390,1
9,馬単,13→15,16820,56
10,3連複,3-13-15,10660,41
11,3連単,13→15→3,120480,362
