,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,エフォートレス,牡5,58.0,横山和,嘉藤,480(-4),16.5,8,美浦,2021100564,01140,エピファネイア,ブライトガーランド,ダイワメジャー,-0.8734726678444789,12,-0.6409249381279607,9,-0.00263936099629317,10,-1.1490131849559828,11,0.04594000578932829,0.04805914239066187
1,2,2,サウンドムーブ,牡3,56.0,津村,斉藤崇,448(-6),3.9,1,栗東,2023101449,01092,リアルスティール,サウンドルチア,スクリーンヒーロー,1.7876284065124481,2,-0.4888799912075071,7,-0.0005534674279706123,9,-1.2995018235907871,12,0.03952161291389747,0.20332714088356946
2,3,3,ソルトブリーズ,牡5,58.0,横山琉,田中剛,462(+2),7.3,4,美浦,2021101639,01192,アドマイヤムーン,オーシャンウェイ,Street Cry,0.6209979132189622,4,0.020171616941774405,4,0.0022126079819439447,7,-0.7427352053366779,8,0.068966046439546,0.10862682869122202
3,3,4,フォルラニーニ,牡5,58.0,ルメール,手塚久,506(-2),6.2,3,美浦,2021105859,05339,エピファネイア,リナーテ,ステイゴールド,0.3617580696200409,5,-0.9028826171719943,12,0.011411762699658334,5,-1.4155058725877085,14,0.03519287458844978,0.12789933055579367
4,4,5,グラニット,牡6,58.0,江田照,大和田,472(0),32.0,11,美浦,2020100810,00689,ダノンバラード,インティワタナ,フサイチコンコルド,-1.4453528577265287,14,-1.3930990965226389,14,-0.00671483304138404,12,-1.3592255580197952,13,0.037230337392143265,0.024780495295185025
5,4,6,アルトゥーム,牡5,58.0,杉原,藤岡健,444(+4),64.4,13,栗東,2021105746,01135,モーリス,ブロンシェダーム,ディープインパクト,-0.5242559521209551,10,-0.4816549767268045,6,-0.06144375319648168,13,-0.359058912794664,2,0.10121941592743178,0.012313289587669576
6,5,7,エスコバル,セ8,58.0,内田博,高橋文,532(+12),89.7,14,美浦,2018106154,00422,モーリス,スマッシュハート,キングカメハメハ,0.01499175641027956,7,-1.2825507430330938,13,-0.09747423379361661,14,-0.07214640424354023,1,0.13485540144495686,0.00884031047319867
7,5,8,インパクトシー,牡4,58.0,佐々木,大竹,546(+8),4.6,2,美浦,2022101230,01197,フィエールマン,イリリア,ダノンシャンティ,1.8345371008321343,1,0.22911955449492494,1,0.018306048712891092,2,-0.6847051043412936,6,0.07308655355173965,0.1723860542273741
8,6,9,ナヴォーナ,牡6,58.0,吉田豊,矢作,500(+14),54.1,12,栗東,2020103456,00733,ロードカナロア,セリエンホルデ,Soldier Hollow,-1.2863464353418437,13,-0.835185172263311,11,-0.0034884127320519947,11,-0.9465911579267604,10,0.056247317457871496,0.01465759425962885
9,6,10,ウォータークラーク,牡4,58.0,丹内,石橋,478(-6),12.9,7,栗東,2022103345,01091,ウォータービルド,クリアーパッション,キングヘイロー,0.1199741724106845,6,0.15593108693347127,2,0.02321712613684252,1,-0.4979116699560165,5,0.08809694345331096,0.06147099608107913
10,7,11,マイネルフルムーン,牡4,58.0,松岡,吉田,462(-12),23.3,9,栗東,2022106760,01085,ウインブライト,アマレーン,アドマイヤムーン,-0.6580501311960416,11,0.07646912237564132,3,0.01603270319071482,3,-0.6994669717626006,7,0.07201558374318391,0.03403329825948158
11,7,12,マテンロウブラボー,牡5,58.0,戸崎圭,野中,508(0),9.0,5,栗東,2021101422,05386,モーリス,トリニティプレイス,マンハッタンカフェ,0.6931879544942827,3,-0.6293982855131169,8,6.76059679070723e-05,8,-0.4381482905290015,4,0.09352242225019196,0.08810842771621341
12,8,13,セブンマジシャン,牡6,58.0,横山武,高野,496(-8),12.2,6,栗東,2020103521,01170,ジャスタウェイ,ハピネスダンサー,メイショウサムソン,-0.3689729587468478,9,-0.6515668402153978,10,0.011789477505119463,4,-0.9294374080321086,9,0.05722049281407512,0.06499802044638696
13,8,14,テンミラクルスター,牝4,56.0,岩田康,辻,456(-12),26.0,10,美浦,2022101134,05203,エピファネイア,ミスパッション,ディープブリランテ,-0.27662437052213146,8,-0.4520889338659515,5,0.004820375584695415,6,-0.40282488024191276,3,0.09688499223387353,0.030499071132535416
