,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202509040206,1,3,4,ポートデラメール,牝3,54.0,団野大成,0:1:24.0,,7.1,4.0,446,[西] 斉藤崇史,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022105963,01180,2-2,37.9
202509040206,2,7,12,ヒミノエトワール,牝3,54.0,池添謙一,0:1:24.4,2.1/2,4.5,2.0,464,[西] 宮地貴稔,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022102388,01032,10-9,37.4
202509040206,3,2,2,ペンテリコン,牝3,54.0,横山武史,0:1:24.7,1.3/4,26.8,9.0,478,[西] 武幸四郎,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022104644,01170,3-3,38.3
202509040206,4,3,5,ロンシャンクイーン,牝5,56.0,坂井瑠星,0:1:25.3,3.1/2,3.3,1.0,448,[西] 野中賢二,1400,晴,ダート,良,2025年09月07日,1勝クラス,2020103274,01163,7-6,38.6
202509040206,5,6,11,ワンダーイロネ,牝3,54.0,高倉稜,0:1:25.4,3/4,12.5,6.0,454,[西] 渡辺薫彦,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022100200,01130,5-3,39.0
202509040206,6,1,1,カネトシフラム,牝5,56.0,田口貫太,0:1:25.6,1.1/4,20.2,7.0,482,[西] 大橋勇樹,1400,晴,ダート,良,2025年09月07日,1勝クラス,2020100716,01208,10-11,38.5
202509040206,7,5,8,クロユキ,牝3,54.0,菱田裕二,0:1:25.6,アタマ,75.0,12.0,442,[西] 松永幹夫,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022104900,01144,9-9,38.7
202509040206,8,6,10,リンゲルブルーメ,牝3,54.0,小沢大仁,0:1:25.7,1/2,28.6,10.0,484,[西] 佐藤悠太,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022105011,01185,7-6,39.0
202509040206,9,8,14,ラピダリア,牝4,56.0,富田暁,0:1:26.0,1.3/4,76.6,13.0,482,[西] 吉田直弘,1400,晴,ダート,良,2025年09月07日,1勝クラス,2021100652,01168,13-14,38.6
202509040206,10,4,7,アンリーベイビー,牝4,55.0,高杉吏麒,0:1:26.0,アタマ,38.4,11.0,436,[西] 茶木太樹,1400,晴,ダート,良,2025年09月07日,1勝クラス,2021103723,01213,12-11,38.7
202509040206,11,4,6,レイム,牝4,54.0,永島まな,0:1:26.1,クビ,124.6,14.0,454,[西] 高橋康之,1400,晴,ダート,良,2025年09月07日,1勝クラス,2021106942,01187,3-3,39.8
202509040206,12,2,3,ヴァカンツァ,牝3,54.0,角田大和,0:1:26.2,1/2,9.3,5.0,484,[西] 高橋亮,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022100416,01186,1-1,40.1
202509040206,13,8,15,フルドド,牝3,54.0,長岡禎仁,0:1:26.2,ハナ,20.9,8.0,462,[西] 茶木太樹,1400,晴,ダート,良,2025年09月07日,1勝クラス,2022100630,01142,5-6,39.6
202509040206,14,7,13,ミルミナーヴァ,牝4,55.0,吉村誠之,0:1:26.2,クビ,5.7,3.0,482,[西] 西園正都,1400,晴,ダート,良,2025年09月07日,1勝クラス,2021106332,01216,13-11,38.9
202509040206,15,5,9,リノアラ,牝6,52.0,河原田菜,0:1:26.3,1/2,449.3,15.0,446,[西] 今野貞一,1400,晴,ダート,良,2025年09月07日,1勝クラス,2019101620,01204,15-15,38.6
