,式別,馬番,配当,人気
0,単勝,1,260,1
1,複勝,1,130,1
2,複勝,7,170,3
3,複勝,4,280,6
4,枠連,1-5,700,2
5,馬連,1-7,800,2
6,ワイド,1-7,390,2
7,ワイド,1-4,740,8
8,ワイド,4-7,970,13
9,馬単,1→7,1340,3
10,3連複,1-4-7,2840,7
11,3連単,1→7→4,8420,12
