,式別,馬番,配当,人気
0,単勝,4,430,1
1,複勝,4,180,1
2,複勝,8,230,4
3,複勝,9,640,10
4,枠連,3-5,950,3
5,馬連,4-8,1240,1
6,ワイド,4-8,590,4
7,ワイド,4-9,1640,22
8,ワイド,8-9,2120,30
9,馬単,4→8,2410,3
10,3連複,4-8-9,8040,25
11,3連単,4→8→9,32410,89
