,式別,馬番,配当,人気
0,単勝,5,430,3
1,複勝,5,200,3
2,複勝,10,630,8
3,複勝,9,670,9
4,枠連,4-6,3490,11
5,馬連,5-10,8760,26
6,ワイド,5-10,2340,21
7,ワイド,5-9,2360,23
8,ワイド,9-10,7770,54
9,馬単,5→10,13420,38
10,3連複,5-9-10,59320,116
11,3連単,5→10→9,265830,514
