,式別,馬番,配当,人気
0,単勝,6,240,1
1,複勝,6,120,1
2,複勝,13,170,3
3,複勝,3,190,4
4,枠連,4-7,510,2
5,馬連,6-13,670,2
6,ワイド,6-13,310,2
7,ワイド,3-6,440,4
8,ワイド,3-13,740,7
9,馬単,6→13,970,2
10,3連複,3-6-13,1860,3
11,3連単,6→13→3,6150,8
