,式別,馬番,配当,人気
0,単勝,2,620,3
1,複勝,2,180,3
2,複勝,4,110,1
3,複勝,16,210,4
4,枠連,1-2,610,2
5,馬連,2-4,590,2
6,ワイド,2-4,310,2
7,ワイド,2-16,1140,14
8,ワイド,4-16,460,3
9,馬単,2→4,1660,4
10,3連複,2-4-16,2410,5
11,3連単,2→4→16,13670,33
