,式別,馬番,配当,人気
0,単勝,1,2180,8
1,複勝,1,480,7
2,複勝,13,370,6
3,複勝,6,210,2
4,枠連,1-8,11220,25
5,馬連,1-13,11160,37
6,ワイド,1-13,3080,38
7,ワイド,1-6,1580,19
8,ワイド,6-13,1010,11
9,馬単,1→13,27480,80
10,3連複,1-6-13,14840,56
11,3連単,1→13→6,144930,484
