,式別,馬番,配当,人気
0,単勝,4,680,3
1,複勝,4,180,3
2,複勝,8,200,4
3,複勝,7,150,2
4,枠連,4-7,830,3
5,馬連,4-8,2060,8
6,ワイド,4-8,590,7
7,ワイド,4-7,440,4
8,ワイド,7-8,470,5
9,馬単,4→8,4050,16
10,3連複,4-7-8,2370,8
11,3連単,4→8→7,16700,57
