,式別,馬番,配当,人気
0,単勝,10,10460,14
1,複勝,10,2700,14
2,複勝,14,3400,16
3,複勝,12,650,9
4,枠連,5-7,3990,19
5,馬連,10-14,286010,116
6,ワイド,10-14,68590,117
7,ワイド,10-12,19590,97
8,ワイド,12-14,26690,106
9,馬単,10→14,603270,233
10,3連複,10-12-14,1440600,525
11,3連単,10→14→12,17730000,3
