,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アメリータ,牝2,53.0,△吉村,今野,栗東,2022103199,01216,アルアイン ,アメリカンドミンゴ ,Scat Daddy (米) ,-1.435436242475735,10
1,1,2,ラヴスティンガー,牝2,55.0,酒井,牧田,栗東,2022100663,01034,シャンハイボビー Shanghai Bobby(米) ,エヴァ ,キングカメハメハ ,-2.222997856280766,11
2,2,3,ジョウショーポプリ,牝2,55.0,斎藤,新谷,栗東,2022100838,01178,バゴ Bago(仏) ,ラクリモーサ ,ウォーエンブレム War Emblem(米) ,-4.945984329380457,18
3,2,4,ナリタボニー,牝2,54.0,小沢大仁,高橋亮,栗東,2022101488,01185,アドマイヤマーズ ,ナリタピクシー ,ヴィクトワールピサ ,-4.018375317079672,15
4,3,5,スリーセンス,牝2,52.0,▲柴田裕,中竹,栗東,2022102980,01212,ドゥラメンテ ,スリーランディア ,ストリートセンス Street Sense(米) ,-4.278335711289952,16
5,3,6,シドニーホバート,牡2,56.0,荻野極,杉山佳,栗東,2022105506,01160,ストロングリターン ,ベガスナイト ,コロナドズクエスト Coronado's Quest(米) ,-0.3938039741728656,7
6,4,7,ヴァリオーサ,牝2,55.0,吉田隼,武幸,栗東,2022105711,01095,エピファネイア ,ディヴィナプレシオーサ Divina Preciosa(智) ,Crocker Road ,-3.684416164530586,13
7,4,8,ゴッドヴァレー,牡2,56.0,岩田望,渡辺,栗東,2022104555,01174,アルアイン ,サラシー Salasie(仏) ,Teofilo ,1.1790065166690957,3
8,5,9,グラフィティアート,牡2,56.0,浜中,石橋,栗東,2022101697,01115,サンダースノー Thunder Snow(愛) ,モケット Moquette(米) ,Maria's Mon ,1.4759068817146426,1
9,5,10,エンチャントリバー,牝2,53.0,△高杉,高橋亮,栗東,2022105417,01213,サトノクラウン ,ディエルベ ,ローエングリン ,-4.825295609112744,17
10,6,11,リアルフォルゴーレ,牡2,55.0,☆田口,大橋,栗東,2022104222,01208,ロジャーバローズ ,ロスグラシアレス ,シンボリクリスエス ,1.4017647454329738,2
11,6,12,パープルパライソ,牡2,56.0,Ｍデムーロ,吉村,栗東,2022102746,05212,ノーブルミッション Noble Mission(英) ,ペプチドサクラ ,キズナ ,-1.0285971155407716,9
12,7,13,スマートセラム,牡2,56.0,佐々木,須貝,栗東,2022104196,01197,モーリス ,アイラブリリ ,ストラヴィンスキー ,-0.31076677633238114,6
13,7,14,セクシーマージュ,牝2,55.0,藤岡佑,小椋,栗東,2022103729,01093,タワーオブロンドン ,アリュマージュ ,ハーツクライ ,-0.7188571768300573,8
14,7,15,パヴィーア,牝2,55.0,北村友,田中克,栗東,2022110082,01102,Medaglia d'Oro ,Pavini ,Dubawi ,-4.013259835351597,14
15,8,16,タウングー,牝2,52.0,▲川端,藤沢,栗東,2022102986,01195,バゴ Bago(仏) ,トーコーヴィオラ ,ディープインパクト ,-2.8971139872094462,12
16,8,17,キントラダンサー,牝2,55.0,西村淳,長谷川,栗東,2022104387,01171,キタサンブラック ,キントラ Kintra(米) ,Kingman (英) ,1.1538695163484964,4
17,8,18,ジョウショーメイク,牝2,55.0,菱田,中尾,栗東,2022104283,01144,リオンディーズ ,アルティマヒート ,ステイゴールド ,0.07610986432765011,5
