,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンデサイル,牡3,56.0,横山典,安田,栗東,2021105143,00660,エピファネイア ,トップデサイル Top Decile(米) ,Congrats (米) ,-2.932807955718174,15
1,1,2,ドウデュース,牡5,58.0,武豊,友道,栗東,2019105283,00666,ハーツクライ ,ダストアンドダイヤモンズ Dust and Diamonds(米) ,Vindication ,-1.3840357261357454,12
2,2,3,アーバンシック,牡3,56.0,ルメール,武井,美浦,2021105436,05339,スワーヴリチャード ,エッジースタイル ,ハービンジャー Harbinger(英) ,0.7835746654194031,7
3,2,4,ブローザホーン,牡5,58.0,菅原明,吉岡,栗東,2019105748,01179,エピファネイア ,オートクレール ,デュランダル ,-1.1053331107390922,11
4,3,5,ベラジオオペラ,牡4,58.0,横山和,上村,栗東,2020102781,01140,ロードカナロア ,エアルーティーン ,ハービンジャー Harbinger(英) ,1.689851401282146,4
5,3,6,ローシャムパーク,牡5,58.0,マーカンド,田中博,美浦,2019105552,05626,ハービンジャー Harbinger(英) ,レネットグルーヴ ,キングカメハメハ ,1.0765330449378905,6
6,4,7,スターズオンアース,牝5,56.0,川田,高柳瑞,美浦,2019104740,01088,ドゥラメンテ ,サザンスターズ Southern Stars(英) ,Smart Strike (加) ,2.130140925008662,2
7,4,8,レガレイラ,牝3,54.0,戸崎圭,木村,美浦,2021105898,05386,スワーヴリチャード ,ロカ ,ハービンジャー Harbinger(英) ,-0.4286908989283475,9
8,5,9,ディープボンド,牡7,58.0,幸,大久保,栗東,2017102170,00732,キズナ ,ゼフィランサス ,キングヘイロー ,2.109783266124302,3
9,5,10,プログノーシス,牡6,58.0,三浦,中内田,栗東,2018104541,01122,ディープインパクト ,ヴェルダ Velda(英) ,Observatory ,2.3895561659343203,1
10,6,11,ジャスティンパレス,牡5,58.0,坂井,杉山晴,栗東,2019105346,01163,ディープインパクト ,パレスルーマー Palace Rumor(米) ,Royal Anthem ,-1.7704410336990435,13
11,6,12,シュトルーヴェ,セ5,58.0,鮫島駿,堀,美浦,2019104447,01157,キングカメハメハ ,アンチュラス ,ディープインパクト ,-1.0639270397898115,10
12,7,13,スタニングローズ,牝5,56.0,ムーア,高野,栗東,2019105565,05366,キングカメハメハ ,ローザブランカ ,クロフネ ,1.4765903590801785,5
13,7,14,ダノンベルーガ,牡5,58.0,松山,堀,美浦,2019105195,01126,ハーツクライ ,コーステッド Coasted(米) ,Tizway (米) ,-2.4892879943061743,14
14,8,15,ハヤヤッコ,牡8,58.0,吉田豊,国枝,美浦,2016104624,00733,キングカメハメハ ,マシュマロ ,クロフネ ,-4.790012310561317,16
15,8,16,シャフリヤール,牡6,58.0,Ｃデムーロ,藤原,栗東,2018105165,05473,ディープインパクト ,ドバイマジェスティ Dubai Majesty(米) ,Essence of Dubai ,-0.09792853160901233,8
