,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ピンクベルズ,牝2,55.0,団野,小栗,栗東,2022105974,01180,レイデオロ ,ブルーダイアモンド ,ディープインパクト ,-3.4405788427673003,12
1,2,2,ジャストオンタイム,牡2,55.0,☆原,森田,栗東,2022104430,01184,サトノダイヤモンド ,グローバルソング ,ブライアンズタイム Brian's Time(米) ,-4.292880748861856,14
2,3,3,コスモグローリー,牡2,56.0,秋山稔,北出,栗東,2022105470,01181,キズナ ,フォルト Fault(米) ,Blame ,-2.1222682989208477,8
3,3,4,レフレクシオ,牝2,55.0,西村淳,斉藤崇,栗東,2022104641,01171,エピファネイア ,イリデッサ Iridessa(愛) ,Ruler of The World (愛) ,0.09612513621351448,2
4,4,5,マトラコーニッシュ,牝2,55.0,北村友,池添,栗東,2022102500,01102,サートゥルナーリア ,エアマスカット ,ジャングルポケット ,-2.529344042398811,9
5,4,6,サンレンブイ,牝2,55.0,長岡,深山,美浦,2022103690,01142,シュヴァルグラン ,ヴァリアントレディ ,ウォーエンブレム War Emblem(米) ,-3.908955191739639,13
6,5,7,レイバックスピン,牝2,55.0,Ｍデムーロ,牧浦,栗東,2022104432,05212,リアルスティール ,センショウレイナ ,ハービンジャー Harbinger(英) ,-1.491380833700219,6
7,5,8,フララナキラ,牡2,56.0,浜中,田中克,栗東,2022105543,01115,サトノクラウン ,ラカ ,キングカメハメハ ,-0.6734290964089864,4
8,6,9,アトラーレ,牝2,53.0,△吉村,中村,栗東,2022109094,01216,リアルスティール ,ピクチャーポーズ ,ロードカナロア ,-3.0090989583122574,10
9,6,10,ウィットビーアビー,牡2,55.0,☆田口,池江,栗東,2022104968,01208,キズナ ,ヒルダズパッション Hilda's Passion(米) ,Canadian Frontier ,-2.0102375353284287,7
10,7,11,メイショウビストロ,牡2,56.0,菱田,岡田,栗東,2022103251,01144,カリフォルニアクローム California Chrome(米) ,メイショウオワラ ,ディープブリランテ ,0.17266557975552718,1
11,7,12,ジャンプオーバー,牡2,56.0,藤岡佑,藤岡,栗東,2022105401,01093,ロードカナロア ,ダンサーデスティネイション Dancer Destination(英) ,Dubai Destination ,-1.083658439424173,5
12,8,13,オフザチェイン,牝2,55.0,岩田望,友道,栗東,2022100662,01174,ロードカナロア ,ワンダーガドット Wonder Gadot(加) ,Medaglia d'Oro ,-0.4579140640462489,3
13,8,14,ラムセスノムスメ,牝2,53.0,△高杉,梅田,栗東,2022100008,01213,サイモンラムセス ,ニシノヘレンド ,Oasis Dream (英) ,-3.0447912433999225,11
