,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,モズケイスター,牡4,58.0,坂井,高柳大,474(-2),栗東,2022102127,01163,モズアスコット,モズレディーモー,Uncle Mo,-0.22323269087398934,3
1,2,2,ダイシンリンク,牡4,58.0,武豊,森秀,462(-2),栗東,2022106699,00666,モーニン,スルーレート,フレンチデピュティ,-0.20042885429810992,2
2,3,3,アオイミモザ,セ5,58.0,鮫島駿,佐藤悠,498(-6),栗東,2021100873,01157,ドレフォン,アオイサンシャイン,ダイワメジャー,-1.099725234547866,8
3,4,4,ワンダーカモン,牡5,58.0,川又,吉村,482(+2),栗東,2021100739,01166,ワールドエース,ホッコータピタン,サウスヴィグラス,-0.7291998360157256,5
4,4,5,バイファーザベスト,牡7,58.0,佐々木,清水久,--,栗東,2019109106,01197,キタサンブラック,キープレイヤー,メイショウボーラー,-1.9825432647077998,11
5,5,6,メモリーグラス,牡6,58.0,酒井,松永康,490(0),美浦,2020107095,01034,イスラボニータ,ラベンダーメモリー,ナカヤマフェスタ,-2.437957695794616,13
6,5,7,ヨリノレジェンド,牡4,58.0,松山,奥村豊,454(-2),栗東,2022102202,01126,ダノンレジェンド,ストリーク,エイシンフラッシュ,-0.3581229867286861,4
7,6,8,ゲイルライダー,牡4,58.0,岩田望,牧浦,506(-10),栗東,2022103684,01174,ドレフォン,プライムチョイス,ロードカナロア,-2.197546981690462,12
8,6,9,ウルスクローム,牡4,58.0,田口,大橋,488(-4),栗東,2022103630,01208,カリフォルニアクローム,プリンセスバリュー,サウスヴィグラス,0.9201717758682788,1
9,7,10,コウジョリョウゾク,牡4,55.0,▲森田,牧田,470(-8),栗東,2022103135,01222,ルヴァンスレーヴ,メイショウキズナ,チチカステナンゴ,-1.977499950306996,10
10,7,11,ザックザク,牡4,58.0,北村友,渡辺,512(-4),栗東,2022100476,01102,フォーウィールドライブ,ケージーハッピー,ジェイドロバリー,-1.3587081972957442,9
11,8,12,テラステラ,牡6,58.0,丹内,荒川,480(-2),栗東,2020104083,01091,モーリス,ステラリード,スペシャルウィーク,-1.093947621579098,7
12,8,13,リメンバーヒム,牡4,58.0,斎藤,浜田,462(0),栗東,2022100321,01178,コパノリッキー,ヴォルトファース,リアルインパクト,-1.0575650485822763,6
