,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アドマイヤテラ,牡5,58.0,武豊,友道,504(+6),栗東,2021105369,00666,レイデオロ,アドマイヤミヤビ,ハーツクライ,1.1186275828133334,1
1,2,2,シュヴァリエローズ,牡8,57.0,北村友,清水久,466(+2),栗東,2018104942,01102,ディープインパクト,ヴィアンローズ,Sevres Rose,-1.0102755505012004,8
2,3,3,ファミリータイム,牡5,57.0,松山,石坂,482(+2),栗東,2021100651,01126,リアルスティール,プリオバーン,Galileo,0.43293321718644223,4
3,4,4,アクアヴァーナル,牝5,55.0,坂井,四位,478(+6),栗東,2021105433,01163,エピファネイア,エイプリルミスト,ディープインパクト,-0.4301945678088985,5
4,5,5,ダノンシーマ,牡4,56.0,川田,中内田,492(-2),栗東,2022104645,01088,キタサンブラック,インクルードベティ,Include,0.4517975925110202,3
5,6,6,レッドバンデ,牡4,56.0,佐々木,大竹,480(-12),美浦,2022105466,01197,キズナ,フィオドラ,Lord of England,-0.6503984191806422,6
6,7,7,マイネルエンペラー,牡6,58.0,丹内,清水久,490(-4),栗東,2020105786,01091,ゴールドシップ,マイネテレジア,ロージズインメイ,0.9866397274424001,2
7,7,8,メイショウブレゲ,牡7,57.0,酒井,本田,476(-6),栗東,2019104091,01034,ゴールドシップ,メイショウスイヅキ,パイロ,-0.8075714958665023,7
8,8,9,サンライズソレイユ,牡5,57.0,岩田望,矢作,530(+8),栗東,2021105104,01174,キズナ,ソラリア,Scat Daddy,-2.5804076383592482,9
9,8,10,ダンディズム,セ10,57.0,松本,野中,478(-2),栗東,2016102175,01191,マンハッタンカフェ,ビューティーコンテスト,シングスピール,-3.2451049074277725,10
