,式別,馬番,配当,人気
0,単勝,1,170,1
1,複勝,1,110,1
2,複勝,6,280,6
3,複勝,8,200,4
4,枠連,1-6,1400,7
5,馬連,1-6,1340,5
6,ワイド,1-6,490,6
7,ワイド,1-8,410,3
8,ワイド,6-8,1410,17
9,馬単,1→6,1790,5
10,3連複,1-6-8,3190,10
11,3連単,1→6→8,9730,30
