,式別,馬番,配当,人気
0,単勝,4,220,1
1,複勝,4,140,1
2,複勝,10,250,3
3,複勝,2,1820,12
4,枠連,2-5,480,2
5,馬連,4-10,1310,3
6,ワイド,4-10,620,4
7,ワイド,2-4,2440,26
8,ワイド,2-10,11310,64
9,馬単,4→10,1990,4
10,3連複,2-4-10,24810,77
11,3連単,4→10→2,70980,221
